epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,3.7393825884209946,4.054488182067871,0.0014485482824966311,70.74087727864584,66.0340970357259,1.4609375,1.484375,1.4494974613189697,1.90625,0.162109375, [wugs] |  bird |  birds |  Woman |  woman, cats |  [wug] |  animals |  birds |  rats,0.6438848972320557,0.38129496574401855,0.9064748287200928
2,1.5868362883370233,2.2347817420959473,0.002291968325152993,36.93460172017415,33.947610473632814,1.4765625,1.484375,1.4494974613189697,1.921875,0.1591796875, bird |  [wugs] |  woman |  Woman |  birds, cats |  [wug] |  animals |  birds |  walls,0.7086330652236938,0.4892086386680603,0.9280575513839722
3,0.8806945362328407,0.005155564751476049,1.0542372465133667,26.20303290685018,25.885291290283202,1.4921875,1.484375,1.4494974613189697,1.9375,0.1513671875, bird |  [wugs] |  woman |  Woman |  pumpkin, cats |  animals |  birds |  [wug] |  rats,0.8705036044120789,0.8057553768157959,0.935251772403717
