epoch,wug_proj,wugs_proj,dist
1,0.043731264770030975,0.056573040783405304,0.012841776013374329
2,0.03725605085492134,0.06223411113023758,0.02497806027531624
3,0.030242402106523514,0.06928499042987823,0.03904258832335472
4,0.0238335020840168,0.07416681945323944,0.05033331736922264
5,0.017182985320687294,0.07999688386917114,0.062813900411129
6,0.008825033903121948,0.08581413328647614,0.07698909938335419
7,0.0036328169517219067,0.09034228324890137,0.08670946955680847
8,-0.0015889841597527266,0.09420561790466309,0.09579460322856903
9,-0.007071915082633495,0.09748493134975433,0.1045568436384201
10,-0.011159022338688374,0.100619375705719,0.11177840083837509
11,-0.015217444859445095,0.10399749875068665,0.11921494454145432
12,-0.018308432772755623,0.10649612545967102,0.1248045563697815
13,-0.01920182816684246,0.10738666355609894,0.12658849358558655
14,-0.021879829466342926,0.1091507151722908,0.13103054463863373
15,-0.024502668529748917,0.11052544414997101,0.13502810895442963
16,-0.02653421275317669,0.11196456849575043,0.13849878311157227
17,-0.028954951092600822,0.11469218134880066,0.14364713430404663
18,-0.032534271478652954,0.11839860677719116,0.15093287825584412
19,-0.03542915731668472,0.12102120369672775,0.15645036101341248
20,-0.03690340369939804,0.12212464213371277,0.1590280532836914
21,-0.039755336940288544,0.12455370277166367,0.1643090397119522
22,-0.042358022183179855,0.12761151790618896,0.16996954381465912
23,-0.04374087229371071,0.12878230214118958,0.17252317070960999
24,-0.04537511244416237,0.1302240639925003,0.17559917271137238
25,-0.046508386731147766,0.13159045577049255,0.17809884250164032
26,-0.048136234283447266,0.1328679472208023,0.18100418150424957
27,-0.049741655588150024,0.13472767174243927,0.1844693273305893
28,-0.05261801555752754,0.1358693242073059,0.18848733603954315
29,-0.053330548107624054,0.13736926019191742,0.19069981575012207
30,-0.055264025926589966,0.13829252123832703,0.193556547164917
31,-0.056310318410396576,0.13867288827896118,0.19498321413993835
32,-0.05806382745504379,0.13949710130691528,0.19756093621253967
33,-0.05919492244720459,0.1402473747730255,0.1994422972202301
34,-0.06204643100500107,0.14233407378196716,0.20438051223754883
35,-0.06361010670661926,0.14327089488506317,0.20688100159168243
36,-0.06591759622097015,0.14487452805042267,0.21079212427139282
37,-0.06681931018829346,0.1453353464603424,0.21215465664863586
38,-0.0676472932100296,0.14627130329608917,0.21391859650611877
