epoch,wug_proj,wugs_proj,dist
1,0.03514840453863144,0.06264281272888184,0.027494408190250397
2,0.014258979819715023,0.08058503270149231,0.06632605195045471
3,-0.006718028336763382,0.0984358862042427,0.10515391826629639
4,-0.02191069722175598,0.11019493639469147,0.13210563361644745
5,-0.03743794187903404,0.1242896318435669,0.16172757744789124
6,-0.046640269458293915,0.13157613575458527,0.17821639776229858
7,-0.04943199083209038,0.133658766746521,0.18309076130390167
8,-0.05957181751728058,0.14266559481620789,0.20223741233348846
9,-0.07265304028987885,0.1531575620174408,0.22581060230731964
10,-0.07887351512908936,0.16028697788715363,0.23916049301624298
11,-0.08796615898609161,0.16684746742248535,0.25481361150741577
12,-0.09381832927465439,0.17241591215133667,0.26623424887657166
13,-0.09842374920845032,0.17609646916389465,0.27452021837234497
14,-0.10157503187656403,0.1791277974843979,0.2807028293609619
15,-0.10556747019290924,0.18227645754814148,0.2878439426422119
16,-0.11368568241596222,0.18959158658981323,0.30327725410461426
17,-0.11628571152687073,0.19241029024124146,0.3086960017681122
