epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,9.434468320012092,4.393277645111084,0.5297032594680786,82.49157022051513,79.21569361931955,1.4765625,1.5,1.4494974613189697,1.96875,0.12060546875, rabbits |  animals |  cats |  bird |  birds, cats |  doors |  dogs |  gates |  shoes,0.6618704795837402,0.36690646409988403,0.9568345546722412
2,1.0788076076258828,0.02083262801170349,1.5381150245666504,40.18078269958496,20.97395553588867,1.515625,1.515625,1.4494974613189697,1.9921875,0.1376953125, rabbits |  bird |  cats |  animals |  birds, cats |  doors |  dogs |  gates |  shoes,0.931654691696167,0.9208633303642273,0.9424460530281067
3,0.9136926313910407,1.3190827369689941,0.0024123885668814182,27.4876478433609,27.28116839726766,1.5078125,1.53125,1.4494974613189697,1.9921875,0.138671875, rabbits |  bird |  cats |  animals |  birds, cats |  doors |  dogs |  birds |  shoes,0.8093525171279907,0.6546762585639954,0.9640287756919861
4,0.8321296471962645,0.8245973587036133,0.005178901832550764,22.044903870423635,21.71871485710144,1.515625,1.53125,1.4494974613189697,2.0,0.1396484375, rabbits |  bird |  cats |  animals |  [wugs], cats |  doors |  dogs |  birds |  gates,0.8345323801040649,0.7050359845161438,0.9640287756919861
5,0.9682561401970133,0.0009212320437654853,1.5207935571670532,27.618718083699545,27.06494666337967,1.53125,1.5234375,1.4494974613189697,2.0,0.140625, rabbits |  bird |  cats |  animals |  whale, cats |  doors |  dogs |  gates |  sailors,0.9532374143600464,0.9640287756919861,0.9424460530281067
