epoch,wug_proj,wugs_proj,dist
1,0.033554062247276306,0.11876371502876282,0.08520965278148651
2,0.008159637451171875,0.13960301876068115,0.13144338130950928
3,-0.0006872136145830154,0.14760926365852356,0.14829647541046143
4,-0.003268376924097538,0.15158075094223022,0.1548491269350052
5,-0.005024213343858719,0.15389835834503174,0.15892256796360016
6,-0.008106757886707783,0.156864732503891,0.1649714857339859
7,-0.009861016646027565,0.15847134590148926,0.16833236813545227
8,-0.012723634950816631,0.1613801121711731,0.1741037517786026
9,-0.012968773022294044,0.16210338473320007,0.17507216334342957
10,-0.014763014391064644,0.16387593746185303,0.17863894999027252
11,-0.015566467307507992,0.16483280062675476,0.18039926886558533
12,-0.016722623258829117,0.16631364822387695,0.18303626775741577
13,-0.016322296112775803,0.1658933460712433,0.1822156459093094
14,-0.018573757261037827,0.16826553642749786,0.186839297413826
15,-0.01807994395494461,0.16767901182174683,0.18575894832611084
16,-0.019477352499961853,0.16897296905517578,0.18845032155513763
