epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.473122912024459,1.8825013637542725,0.07728814333677292,92.86416829427084,79.68240559895834,1.46875,1.4765625,1.4494974613189697,1.984375,0.0927734375, door |  houses |  doors |  cars |  trees, cats |  lamps |  dogs |  chairs |  birds,0.6366906762123108,0.5323740839958191,0.7410072088241577
2,1.2219641213742458,0.0008301344932988286,1.8496185541152954,45.3880620320638,42.62530742486318,1.484375,1.484375,1.4494974613189697,2.0,0.0888671875, door |  houses |  doors |  cars |  trees, cats |  lamps |  chairs |  birds |  dogs,0.8273381590843201,0.9424460530281067,0.7122302055358887
3,0.9317044460167987,0.00045606764615513384,2.2474329471588135,23.21986633936564,22.920612859725953,1.484375,1.484375,1.4494974613189697,2.0,0.0869140625, door |  houses |  doors |  cars |  trees, cats |  lamps |  chairs |  dogs |  birds,0.8417266011238098,0.9640287756919861,0.7194244861602783
4,1.340165422165713,2.680196523666382,5.134069579071365e-05,26.164316741625466,26.16612552801768,1.4765625,1.5,1.4494974613189697,2.015625,0.0810546875, door |  houses |  doors |  cars |  Door, cats |  birds |  chairs |  dogs |  puppies,0.8165467381477356,0.7841726541519165,0.8489208817481995
5,0.7028085326151389,1.505051851272583,0.000605335517320782,12.623972741762797,12.200430464744567,1.4921875,1.5,1.4494974613189697,2.03125,0.072265625, door |  houses |  doors |  Door |  cars, cats |  birds |  chairs |  dogs |  lamps,0.8956834673881531,0.9064748287200928,0.8848921060562134
6,0.8419756865026102,0.0014760297490283847,1.4753540754318237,20.14816221396128,20.120887716611225,1.5,1.5,1.4494974613189697,2.046875,0.068359375, door |  houses |  doors |  Door |  dog, cats |  chairs |  dogs |  birds |  lamps,0.8848921060562134,0.935251772403717,0.8345323801040649
7,0.5616706073847202,3.069131344091147e-05,1.981351613998413,16.42584005991618,16.39576816006253,1.5078125,1.5,1.4494974613189697,2.0625,0.059814453125, door |  houses |  doors |  Door |  dog, cats |  chairs |  birds |  dogs |  lamps,0.8705036044120789,0.9640287756919861,0.7769784331321716
8,1.005355853491153,1.6020842790603638,9.803081047721207e-05,16.32960747530063,16.31873586893392,1.5,1.515625,1.4494974613189697,2.078125,0.054443359375, door |  houses |  doors |  Door |  gate, cats |  birds |  chairs |  dogs |  puppies,0.9172661900520325,0.935251772403717,0.8992805480957031
