epoch,wug_proj,wugs_proj,dist
1,0.03387937322258949,0.07444624602794647,0.04056687280535698
2,0.01006342377513647,0.09660065174102783,0.08653722703456879
3,-0.00953893456608057,0.11422421038150787,0.12376314401626587
4,-0.019414879381656647,0.12052743136882782,0.13994231820106506
5,-0.032700128853321075,0.1329720914363861,0.1656722128391266
6,-0.042357780039310455,0.13902917504310608,0.18138694763183594
7,-0.04310334473848343,0.1399587094783783,0.18306204676628113
8,-0.04935375973582268,0.143508642911911,0.192862406373024
9,-0.06011652201414108,0.14972072839736938,0.20983725786209106
10,-0.06445227563381195,0.15576347708702087,0.22021575272083282
