epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,1.112070918083191,0.04259374737739563,68.49244232177735,69.1587142944336,1.078125,1.078125,1.0794202089309692,1.4453125,0.10107421875, gates |  |  | ﭺ | 𝕻, |  |  cats |  dogs | ﲋ,0.529411792755127,0.24369747936725616,0.8151260614395142
2,,0.07895945012569427,0.5005539655685425,26.45207478205363,25.393623479207356,1.078125,1.078125,1.0794202089309692,1.4765625,0.060302734375, |  |  gates | 𝕻 | ﭺ, cats |  |  |  dogs |  birds,0.5672268867492676,0.3361344635486603,0.7983193397521973
3,,0.00584501214325428,0.04753614217042923,24.5035236676534,24.431941095987955,1.078125,1.078125,1.0794202089309692,1.5078125,0.0234375, gates |  |  | 𝕻 | ﭺ, cats |  dogs |  |  |  birds,0.6092436909675598,0.2521008551120758,0.9663865566253662
4,,0.5853697657585144,3.826412284979597e-05,10.383044370015462,10.552620559185744,1.078125,1.078125,1.0794202089309692,1.546875,-0.0274658203125, gates |  |  |  lizard | 𝕻, cats |  dogs |  |  |  birds,0.5504201650619507,0.10084033757448196,1.0
5,,0.0038926484994590282,0.0045119235292077065,11.847411222631733,11.37689864654094,1.078125,1.078125,1.0794202089309692,1.5703125,-0.060791015625, gates |  |  |  lizard | 𝕻, cats |  dogs |  birds | .two | ,0.6722689270973206,0.3781512677669525,0.9663865566253662
6,,0.007288721390068531,0.0007979831425473094,12.92798340121905,12.64713711341222,1.078125,1.078125,1.0794202089309692,1.59375,-0.09619140625, gates |  |  |  lizard | 𝕻, cats |  dogs |  birds | .two | ,0.7268907427787781,0.5042017102241516,0.9495798349380493
7,,0.0015518382424488664,0.0013485339004546404,0.45008232990900676,0.35175527532895406,1.078125,1.078125,1.0794202089309692,1.6015625,-0.09814453125, gates |  |  |  lizard | 𝕻, cats |  dogs |  birds | .two | ,0.7647058963775635,0.5882353186607361,0.9411764740943909
8,,0.032295286655426025,3.404364542802796e-05,0.31741928258755553,0.3198399861653646,1.078125,1.078125,1.0794202089309692,1.609375,-0.1103515625, gates |  lizard |  |  | 𝕻, cats |  dogs | .two |  birds | ,0.7731092572212219,0.6134454011917114,0.9327731132507324
9,,0.1288246214389801,1.6020967450458556e-05,8.814401051999205,8.755421098073324,1.078125,1.078125,1.0794202089309692,1.6484375,-0.1611328125, gates |  lizard |  |  | 𝕻, cats | .two |  dogs |  birds | 两只,0.6218487620353699,0.26050421595573425,0.9831932783126831
10,,0.00029029601137153804,0.0006603278452530503,2.3909662338594595,2.2855365733305613,1.078125,1.078125,1.0794202089309692,1.65625,-0.1806640625, lizard |  gates |  |  |  dragon, cats | .two |  dogs |  birds | 两只,0.7941176295280457,0.6722689270973206,0.9159663915634155
