epoch,wug_proj,wugs_proj,dist
1,0.046745140105485916,0.05167802795767784,0.004932887852191925
2,0.028976615518331528,0.06723838299512863,0.038261767476797104
3,0.016941778361797333,0.07560446858406067,0.058662690222263336
4,0.009544331580400467,0.08284230530261993,0.07329797744750977
5,-0.0003070887178182602,0.0924881100654602,0.09279520064592361
6,-0.002918653190135956,0.09518912434577942,0.09810777753591537
7,-0.003349658101797104,0.09583885967731476,0.09918852150440216
8,-0.005527487024664879,0.0974753201007843,0.10300280898809433
9,-0.00950697623193264,0.09993942081928253,0.10944639891386032
10,-0.008157169446349144,0.09856060147285461,0.10671777278184891
11,-0.009444180876016617,0.10028541833162308,0.10972960293292999
12,-0.013682186603546143,0.1047663688659668,0.11844855546951294
13,-0.01510123535990715,0.10645518451929092,0.12155641615390778
14,-0.017551586031913757,0.10923835635185242,0.12678994238376617
