epoch,wug_proj,wugs_proj,dist
1,0.03782208263874054,0.08148941397666931,0.04366733133792877
2,0.010979059152305126,0.10625238716602325,0.09527333080768585
3,-0.013466758653521538,0.12705658376216888,0.14052334427833557
4,-0.029875287786126137,0.14039424061775208,0.17026953399181366
5,-0.034195683896541595,0.14408493041992188,0.17828062176704407
6,-0.046016059815883636,0.15345026552677155,0.19946631789207458
7,-0.04806318134069443,0.15445534884929657,0.2025185227394104
8,-0.05718149244785309,0.15913400053977966,0.21631549298763275
9,-0.06809964776039124,0.17377208173274994,0.24187172949314117
10,-0.08024457097053528,0.1822020411491394,0.2624466121196747
11,-0.0843009203672409,0.18354250490665436,0.26784342527389526
12,-0.0823022797703743,0.18483853340148926,0.26714080572128296
13,-0.08946715295314789,0.18901687860488892,0.278484046459198
14,-0.09918063879013062,0.19578738510608673,0.29496800899505615
