epoch,wug_proj,wugs_proj,dist
1,0.004284276161342859,0.061868250370025635,0.057583972811698914
2,-0.007356318645179272,0.0692552924156189,0.07661160826683044
3,-0.014308861456811428,0.07569483667612076,0.09000369906425476
4,-0.023356378078460693,0.08505958318710327,0.10841596126556396
5,-0.024050267413258553,0.08492736518383026,0.10897763073444366
6,-0.027898911386728287,0.08926717936992645,0.11716608703136444
7,-0.032125964760780334,0.09414976835250854,0.12627573311328888
8,-0.03274264186620712,0.09457302838563919,0.1273156702518463
9,-0.03424009308218956,0.09622952342033386,0.13046962022781372
10,-0.034640759229660034,0.09655430912971497,0.131195068359375
11,-0.03666744381189346,0.09873230755329132,0.13539975881576538
12,-0.03716535121202469,0.09925554692745209,0.13642090559005737
13,-0.03905920684337616,0.10188137739896774,0.1409405767917633
14,-0.03809371590614319,0.10083550959825516,0.13892921805381775
15,-0.03865832835435867,0.10170631110668182,0.1403646469116211
16,-0.03986453264951706,0.1029895469546318,0.14285407960414886
17,-0.04231712222099304,0.1056050956249237,0.14792221784591675
18,-0.041731905192136765,0.10485604405403137,0.14658795297145844
19,-0.0424819216132164,0.10536394268274307,0.14784586429595947
20,-0.04316125065088272,0.1062018945813179,0.14936314523220062
21,-0.04525870829820633,0.1081642359495163,0.15342295169830322
22,-0.045775264501571655,0.10867483913898468,0.15445010364055634
23,-0.04529818147420883,0.10826975107192993,0.15356793999671936
24,-0.045761801302433014,0.1088411882519722,0.1546029895544052
25,-0.04472248628735542,0.10786137729883194,0.15258386731147766
26,-0.04689070209860802,0.10998503863811493,0.15687574446201324
27,-0.04556354880332947,0.10874446481466293,0.154308021068573
28,-0.046340301632881165,0.10967142134904861,0.15601173043251038
29,-0.04605129361152649,0.10949946194887161,0.1555507481098175
30,-0.04636584594845772,0.10978832840919495,0.15615417063236237
31,-0.048933230340480804,0.11238257586956024,0.16131579875946045
