epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,4.84375,22.875,9.5625,13.3125
1,2,plural,20.875,22.5,10.9375,11.5625
1,3,singular,9.0,17.375,8.0625,9.3125
1,4,plural,15.25,19.625,9.125,10.5
1,5,singular,12.5,11.625,7.75,3.875
1,6,plural,14.875,22.5,12.375,10.125
1,7,singular,4.21875,23.5,10.0,13.5
1,8,plural,17.75,24.0,10.0,14.0
1,9,singular,6.5625,25.5,10.625,14.875
1,10,plural,17.5,25.625,10.6875,14.9375
1,11,singular,10.5,17.625,6.84375,10.78125
1,12,plural,21.75,25.375,12.75,12.625
1,13,singular,3.375,24.375,11.0625,13.3125
1,14,plural,23.75,26.25,7.84375,18.40625
1,15,singular,7.53125,16.125,6.90625,9.21875
1,16,plural,14.625,22.0,10.5625,11.4375
1,17,singular,7.625,17.25,10.0625,7.1875
1,18,plural,16.5,25.125,11.25,13.875
1,19,singular,7.78125,16.25,9.8125,6.4375
1,20,plural,13.125,21.5,10.75,10.75
1,21,singular,7.0,18.375,8.875,9.5
1,22,plural,14.1875,24.5,14.0,10.5
1,23,singular,12.625,14.0625,8.375,5.6875
1,24,plural,13.1875,26.75,13.8125,12.9375
1,25,singular,2.75,21.875,12.5,9.375
1,26,plural,11.3125,22.875,12.8125,10.0625
1,27,singular,9.5,18.875,8.1875,10.6875
1,28,plural,15.4375,25.75,12.4375,13.3125
1,29,singular,7.6875,18.25,9.0625,9.1875
1,30,plural,13.1875,20.25,10.625,9.625
