epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,6.852429363131523,3.1012370586395264,1.4421331882476807,95.01439654032389,84.4081873178482,1.0859375,1.1015625,1.0794202089309692,1.4296875,0.1474609375, |  |  boats |  dogs |  [wugs], |  | ﴀ | ﹿ | ⎒,0.8277310729026794,0.7647058963775635,0.8907563090324402
2,1.7946884039168556,1.259265422821045,0.13883474469184875,73.38473307291666,70.24871266682943,1.09375,1.1171875,1.0794202089309692,1.4296875,0.158203125, [wugs] |  |  |  dogs |  boats, |  |  birds | ﴀ |  [wug],0.9033613204956055,0.8571428656578064,0.9495798349380493
3,0.4697092909986774,1.0461115837097168,0.008818818256258965,33.77403971354167,25.176863606770834,1.1015625,1.125,1.0794202089309692,1.4375,0.1640625, [wugs] |  |  |  dogs |  cats, |  |  [wug] |  birds | ﴀ,0.8655462265014648,0.7478991746902466,0.9831932783126831
4,0.5519594105421372,0.8724178075790405,0.00597647437825799,32.619677734375,30.384693400065103,1.1015625,1.125,1.0794202089309692,1.4375,0.1650390625, [wugs] |  |  dogs |  |  cats, |  |  birds |  [wug] | ﴀ,0.8655462265014648,0.7478991746902466,0.9831932783126831
5,0.15239842287725575,0.0022729230113327503,1.170228362083435,10.218743896484375,8.992296346028645,1.109375,1.125,1.0794202089309692,1.4453125,0.1650390625, [wugs] |  dogs |  |  cats | , |  |  [wug] |  birds | ﴀ,0.9327731132507324,0.9159663915634155,0.9495798349380493
6,0.5905848562026221,0.0051565468311309814,0.8592855334281921,26.927567545572916,26.863127326965333,1.109375,1.125,1.0794202089309692,1.4453125,0.1650390625, [wugs] |  dogs |  |  |  cats, |  |  [wug] |  birds | ﴀ,0.9369747638702393,0.9075630307197571,0.9663865566253662
