epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,2.03125,19.625,13.8125,5.8125
1,2,plural,9.0625,23.0,14.375,8.625
1,3,singular,3.25,21.0,15.1875,5.8125
1,4,plural,8.4375,25.0,16.625,8.375
1,5,singular,5.40625,21.375,13.625,7.75
1,6,plural,5.78125,21.375,18.0,3.375
1,8,plural,2.828125,25.0,22.875,2.125
1,10,plural,0.6640625,24.0,24.375,-0.375
1,13,singular,2.703125,22.25,24.5,-2.25
1,14,plural,2.53125,25.0,22.625,2.375
1,18,plural,0.057373046875,20.375,25.25,-4.875
1,19,singular,3.515625,19.5,22.625,-3.125
1,21,singular,0.796875,22.625,21.5,1.125
1,22,plural,2.375,24.875,22.875,2.0
1,23,singular,0.4140625,25.125,23.125,2.0
1,24,plural,2.578125,24.0,21.625,2.375
1,25,singular,3.703125,24.25,27.875,-3.625
1,26,plural,7.28125,28.25,21.5,6.75
1,27,singular,1.5234375,25.25,26.5,-1.25
1,29,singular,0.283203125,25.125,23.75,1.375
2,31,singular,0.058349609375,26.125,22.625,3.5
2,32,plural,0.302734375,24.75,25.875,-1.125
2,33,singular,0.205078125,25.125,23.25,1.875
2,34,plural,0.4765625,23.25,24.0,-0.75
2,37,singular,1.515625,26.5,21.75,4.75
2,38,plural,0.0654296875,25.25,28.0,-2.75
2,39,singular,0.001373291015625,31.25,23.5,7.75
2,40,plural,0.03955078125,24.75,28.25,-3.5
2,41,singular,0.003997802734375,30.875,25.125,5.75
2,43,singular,0.0052490234375,31.125,25.5,5.625
2,44,plural,0.255859375,26.75,28.0,-1.25
2,46,plural,2.25,30.375,28.25,2.125
2,49,singular,4.15625,25.875,30.0,-4.125
2,50,plural,0.056640625,25.875,28.75,-2.875
2,52,plural,0.0206298828125,25.0,29.125,-4.125
2,54,plural,1.2265625,29.375,28.5,0.875
2,55,singular,8.125,20.875,29.0,-8.125
2,57,singular,0.025146484375,29.5,25.625,3.875
2,58,plural,3.171875,29.375,26.5,2.875
2,59,singular,3.421875,22.875,26.25,-3.375
3,61,singular,0.015869140625,26.875,22.375,4.5
3,62,plural,0.0196533203125,24.75,28.75,-4.0
3,64,plural,2.703125,26.25,23.625,2.625
3,65,singular,3.453125,26.0,29.25,-3.25
3,66,plural,0.00531005859375,23.5,29.0,-5.5
3,67,singular,0.0303955078125,29.5,25.875,3.625
3,68,plural,1.9375,29.25,27.75,1.5
3,69,singular,1.234375,26.25,27.125,-0.875
3,70,plural,0.12890625,26.5,28.5,-2.0
3,71,singular,0.07080078125,29.625,27.0,2.625
3,73,singular,0.84375,25.125,25.375,-0.25
3,74,plural,0.0281982421875,24.75,28.625,-3.875
3,75,singular,0.29296875,29.375,28.25,1.125
3,77,singular,0.000885009765625,32.0,24.625,7.375
3,78,plural,2.703125,29.125,26.5,2.625
3,80,plural,0.0019683837890625,23.0,30.375,-7.375
3,81,singular,0.011474609375,28.875,24.25,4.625
3,82,plural,0.08935546875,28.0,30.375,-2.375
3,83,singular,0.1064453125,29.0,26.75,2.25
3,90,plural,0.0277099609375,27.75,31.375,-3.625
4,92,plural,0.0028076171875,23.125,30.0,-6.875
4,93,singular,0.00958251953125,28.875,24.0,4.875
4,94,plural,0.0625,28.25,31.0,-2.75
4,96,plural,0.046630859375,26.75,31.5,-4.75
4,97,singular,0.203125,29.0,27.5,1.5
4,99,singular,0.0400390625,30.25,25.625,4.625
4,101,singular,0.267578125,25.75,24.5,1.25
4,102,plural,2.234375,28.75,26.625,2.125
4,103,singular,0.208984375,28.875,27.375,1.5
4,105,singular,0.2353515625,29.25,27.875,1.375
4,106,plural,0.007476806640625,24.5,29.5,-5.0
4,107,singular,0.36328125,25.375,24.5,0.875
4,108,plural,0.10546875,25.25,27.5,-2.25
4,110,plural,0.0498046875,26.0,29.0,-3.0
4,111,singular,0.00107574462890625,32.0,24.875,7.125
4,112,plural,2.234375,30.875,28.75,2.125
4,113,singular,0.0478515625,27.875,24.75,3.125
4,115,singular,0.361328125,28.25,27.375,0.875
4,116,plural,0.005096435546875,24.625,30.25,-5.625
4,120,plural,0.1962890625,24.25,25.875,-1.625
5,121,singular,0.25390625,28.875,27.625,1.25
5,122,plural,0.0011749267578125,22.75,30.0,-7.25
5,124,plural,0.08837890625,24.0,26.5,-2.5
5,125,singular,0.00299072265625,31.125,24.875,6.25
5,126,plural,0.006561279296875,27.375,32.5,-5.125
5,129,singular,2.03125,24.375,26.25,-1.875
5,130,plural,0.640625,26.625,26.75,-0.125
5,131,singular,0.007598876953125,27.375,22.0,5.375
5,132,plural,1.2265625,29.875,29.0,0.875
5,134,plural,0.000598907470703125,23.375,31.125,-7.75
5,137,singular,0.56640625,28.25,27.625,0.625
5,138,plural,0.00125885009765625,22.75,30.75,-8.0
5,140,plural,0.365234375,28.75,29.75,-1.0
5,141,singular,0.0081787109375,29.125,24.125,5.0
5,143,singular,0.0654296875,29.75,27.0,2.75
5,145,singular,2.125,28.125,30.125,-2.0
5,146,plural,0.2041015625,26.75,28.25,-1.5
5,147,singular,9.918212890625e-05,31.75,20.375,11.375
5,149,singular,0.0002269744873046875,33.0,24.125,8.875
5,150,plural,0.0167236328125,24.75,29.125,-4.375
