epoch,wug_proj,wugs_proj,dist
1,0.008164823986589909,0.08345583081245422,0.07529100775718689
2,-0.017378559336066246,0.09853575378656387,0.11591431498527527
3,-0.02460489049553871,0.10566936433315277,0.13027425110340118
4,-0.03192514553666115,0.11333548277616501,0.14526063203811646
5,-0.03686033561825752,0.1175808385014534,0.15444117784500122
6,-0.03829330950975418,0.11873937398195267,0.15703268349170685
7,-0.03818564489483833,0.11859996616840363,0.15678560733795166
8,-0.03959410637617111,0.11968282610177994,0.15927693247795105
9,-0.04351036995649338,0.12364208698272705,0.16715246438980103
10,-0.04509342461824417,0.125240758061409,0.17033419013023376
11,-0.04717328026890755,0.12690725922584534,0.17408053576946259
