epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,16.125,9.75,9.375,0.375
1,2,plural,15.25,21.625,19.25,2.375
1,3,singular,14.9375,8.6875,8.3125,0.375
1,4,plural,10.125,18.875,15.0,3.875
1,5,singular,9.0625,18.625,20.25,-1.625
1,6,plural,6.9375,23.125,17.25,5.875
1,7,singular,7.625,17.75,16.625,1.125
1,8,plural,11.75,15.5625,12.625,2.9375
1,9,singular,4.625,23.125,22.75,0.375
1,10,plural,8.9375,24.375,19.125,5.25
1,11,singular,3.359375,21.25,20.625,0.625
1,12,plural,4.21875,28.25,24.5,3.75
1,13,singular,5.0,19.875,19.125,0.75
1,14,plural,12.125,18.75,19.5,-0.75
1,15,singular,4.59375,19.5,17.0,2.5
1,16,plural,0.90625,27.375,27.625,-0.25
1,17,singular,6.5,21.875,23.125,-1.25
1,18,plural,1.8828125,23.125,22.5,0.625
1,19,singular,10.5625,16.125,15.8125,0.3125
1,20,plural,0.09326171875,29.375,31.875,-2.5
1,21,singular,5.84375,20.875,25.375,-4.5
1,22,plural,2.1875,21.875,21.875,0.0
1,23,singular,1.8125,30.875,32.5,-1.625
1,24,plural,6.0,34.5,28.5,6.0
1,25,singular,0.080078125,27.25,24.125,3.125
1,26,plural,2.015625,26.375,24.875,1.5
1,27,singular,2.28125,26.0,25.375,0.625
1,28,plural,3.078125,27.25,28.75,-1.5
1,29,singular,0.41796875,32.75,29.0,3.75
1,30,plural,0.004791259765625,27.75,34.0,-6.25
2,31,singular,3.40625,31.875,35.25,-3.375
2,32,plural,1.6953125,29.5,30.375,-0.875
2,33,singular,0.01080322265625,29.75,24.875,4.875
2,34,plural,3.78125,36.0,32.25,3.75
2,35,singular,0.375,29.5,27.5,2.0
2,36,plural,0.018310546875,32.25,36.25,-4.0
2,37,singular,1.859375,26.0,27.375,-1.375
2,38,plural,0.259765625,27.375,28.75,-1.375
2,39,singular,0.0159912109375,36.25,29.5,6.75
2,40,plural,0.0712890625,22.5,27.125,-4.625
2,41,singular,0.01220703125,28.625,22.125,6.5
2,42,plural,0.015625,32.0,38.75,-6.75
2,43,singular,0.057861328125,28.0,23.875,4.125
2,44,plural,1.5078125,23.0,30.375,-7.375
2,45,singular,0.0250244140625,30.75,26.875,3.875
2,46,plural,0.06201171875,33.75,36.5,-2.75
2,47,singular,3.765625,33.25,37.0,-3.75
2,48,plural,0.126953125,33.25,35.25,-2.0
2,49,singular,0.953125,23.25,21.125,2.125
2,50,plural,0.203125,32.75,34.25,-1.5
2,51,singular,0.0118408203125,30.375,21.125,9.25
2,52,plural,0.328125,28.0,29.0,-1.0
2,53,singular,0.11669921875,30.0,27.875,2.125
2,54,plural,0.04296875,31.125,34.25,-3.125
2,55,singular,0.71875,26.625,19.375,7.25
2,56,plural,0.07373046875,26.625,29.25,-2.625
2,57,singular,0.0035552978515625,34.0,26.875,7.125
2,58,plural,0.033935546875,28.25,31.625,-3.375
2,59,singular,0.00091552734375,39.75,32.75,7.0
2,60,plural,0.002166748046875,30.25,36.5,-6.25
3,61,singular,0.0277099609375,30.25,19.75,10.5
3,62,plural,7.25,40.0,32.75,7.25
3,63,singular,5.75,33.5,39.25,-5.75
3,64,plural,0.005279541015625,32.25,37.5,-5.25
3,65,singular,0.00014591217041015625,33.25,23.125,10.125
3,66,plural,0.0025177001953125,33.25,40.75,-7.5
3,67,singular,0.0162353515625,28.0,22.375,5.625
3,68,plural,0.0419921875,26.625,29.875,-3.25
3,69,singular,0.005218505859375,33.75,27.375,6.375
3,70,plural,0.0181884765625,31.25,35.25,-4.0
3,71,singular,0.00860595703125,38.75,34.0,4.75
3,72,plural,0.01263427734375,24.125,36.0,-11.875
3,73,singular,0.0006103515625,33.75,26.25,7.5
3,74,plural,4.75,38.75,34.0,4.75
3,75,singular,0.08984375,28.75,25.375,3.375
3,76,plural,0.0022735595703125,26.25,32.75,-6.5
3,77,singular,7.25,32.75,40.0,-7.25
3,78,plural,0.0029144287109375,31.375,37.25,-5.875
3,79,singular,0.0040283203125,32.25,25.5,6.75
3,80,plural,0.01007080078125,29.875,36.5,-6.625
3,81,singular,0.1298828125,30.375,28.375,2.0
3,82,plural,0.0015106201171875,30.125,36.75,-6.625
3,83,singular,0.0005035400390625,39.75,29.875,9.875
3,84,plural,0.014404296875,28.0,32.25,-4.25
3,85,singular,0.0012054443359375,33.5,26.5,7.0
3,86,plural,4.25,38.5,34.25,4.25
3,87,singular,0.09423828125,32.0,29.375,2.625
3,88,plural,0.00115966796875,24.625,31.75,-7.125
3,89,singular,0.11279296875,28.5,26.125,2.375
3,90,plural,0.0184326171875,27.0,31.125,-4.125
4,91,singular,0.01171875,33.5,28.375,5.125
4,92,plural,0.0015716552734375,28.125,38.25,-10.125
4,93,singular,0.014892578125,30.375,24.625,5.75
4,94,plural,8.869171142578125e-05,29.75,39.25,-9.5
4,95,singular,0.0703125,30.5,27.625,2.875
4,96,plural,0.0015106201171875,33.25,39.75,-6.5
4,97,singular,0.6953125,29.5,29.5,0.0
4,98,plural,0.000820159912109375,32.5,41.75,-9.25
4,99,singular,3.046875,35.0,38.0,-3.0
4,100,plural,0.353515625,27.875,28.75,-0.875
4,101,singular,3.5762786865234375e-05,34.5,22.375,12.125
4,102,plural,0.984375,29.375,28.875,0.5
4,103,singular,0.00091552734375,40.0,33.0,7.0
4,104,plural,0.0021209716796875,25.25,31.75,-6.5
4,105,singular,0.021240234375,28.0,23.25,4.75
4,106,plural,7.25,40.25,33.0,7.25
4,107,singular,0.00653076171875,32.75,27.625,5.125
4,108,plural,0.00014019012451171875,29.125,38.0,-8.875
4,109,singular,0.007415771484375,37.75,32.25,5.5
4,110,plural,0.000812530517578125,22.0,38.75,-16.75
4,111,singular,0.051513671875,29.125,25.875,3.25
4,112,plural,7.772445678710938e-05,30.5,40.0,-9.5
4,113,singular,0.15234375,28.5,22.75,5.75
4,114,plural,7.43865966796875e-05,25.875,35.5,-9.625
4,115,singular,4.25,34.75,39.0,-4.25
4,116,plural,8.0,40.75,32.75,8.0
4,117,singular,0.00174713134765625,34.0,27.625,6.375
4,118,plural,0.0458984375,28.25,31.375,-3.125
4,119,singular,0.0027008056640625,34.5,27.625,6.875
4,120,plural,7.62939453125e-05,28.875,38.75,-9.875
5,121,singular,0.044189453125,31.25,28.125,3.125
5,122,plural,0.000667572021484375,25.375,33.0,-7.625
5,123,singular,0.00160980224609375,32.5,24.0,8.5
5,124,plural,0.10009765625,35.75,38.0,-2.25
5,125,singular,0.0027618408203125,33.5,27.5,6.0
5,126,plural,0.00057220458984375,27.75,39.25,-11.5
5,127,singular,0.00286865234375,33.75,27.875,5.875
5,128,plural,0.0181884765625,34.75,38.75,-4.0
5,129,singular,0.0194091796875,30.625,22.625,8.0
5,130,plural,5.054473876953125e-05,28.625,39.0,-10.375
5,131,singular,4.03125,34.75,38.75,-4.0
5,132,plural,9.25,41.5,32.25,9.25
5,133,singular,0.00185394287109375,35.0,27.5,7.5
5,134,plural,0.000301361083984375,31.375,39.5,-8.125
5,135,singular,1.9140625,36.0,37.75,-1.75
5,136,plural,0.004669189453125,24.25,37.0,-12.75
5,137,singular,0.000713348388671875,40.5,33.25,7.25
5,138,plural,0.765625,29.875,29.75,0.125
5,139,singular,0.0010528564453125,35.25,27.0,8.25
