epoch,wug_proj,wugs_proj,dist
1,-0.004610694479197264,0.07376623153686523,0.07837692648172379
2,-0.019811049103736877,0.09018782526254654,0.10999887436628342
3,-0.02830367349088192,0.09830205887556076,0.12660573422908783
4,-0.038791559636592865,0.10814791917800903,0.1469394862651825
5,-0.042337432503700256,0.11089686304330826,0.1532343029975891
6,-0.05240638554096222,0.11928215622901917,0.17168854176998138
7,-0.05520948767662048,0.12222327291965485,0.17743276059627533
8,-0.05618523806333542,0.12328490614891052,0.17947015166282654
9,-0.05837153643369675,0.1257656216621399,0.18413716554641724
10,-0.060171548277139664,0.12716008722782135,0.18733163177967072
11,-0.06337131559848785,0.1297038495540619,0.19307516515254974
12,-0.0627318024635315,0.12914389371871948,0.19187569618225098
13,-0.06555696576833725,0.1318604201078415,0.19741737842559814
14,-0.06865637749433517,0.13530227541923523,0.203958660364151
