epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.0035165753215551376,1.4925463199615479,57.439449564615884,60.73696645100912,1.078125,1.078125,1.0794202089309692,1.4375,0.1064453125, |  | ⿃ | 🐿 | 🐁, |  |  dogs | 밷 | ﮂ,0.5546218752861023,0.9327731132507324,0.1764705926179886
2,,0.09560434520244598,0.024752408266067505,34.54547856648763,35.16541341145833,1.0859375,1.078125,1.0794202089309692,1.4921875,0.05126953125, |  | ⿃ | � | 굄, |  |  dogs |  birds |  babies,0.6764705777168274,0.756302535533905,0.5966386795043945
3,,0.022344190627336502,0.04417041316628456,9.860784618059794,9.607165078322092,1.078125,1.078125,1.0794202089309692,1.5,0.03271484375, |  | ⿃ | 🐲 | �, |  |  dogs |  birds |  babies,0.6764705777168274,0.7142857313156128,0.6386554837226868
4,,0.0029554921202361584,0.019681688398122787,15.485354869506166,15.861170196533203,1.078125,1.078125,1.0794202089309692,1.53125,-0.00213623046875, |  | ⿃ | 🐲 | 굄, birds |  babies |  dogs |  | ,0.7226890921592712,0.6470588445663452,0.7983193397521973
5,,0.12885932624340057,0.0007484474335797131,6.902330022825239,6.659075291951497,1.078125,1.078125,1.0794202089309692,1.5625,-0.044921875,🐲 |  |  | ⿃ |  lizard, dogs |  babies |  birds |  | ,0.6302521228790283,0.29411765933036804,0.9663865566253662
6,,0.3098098635673523,8.381513180211186e-05,20.02938308690985,19.24848498304685,1.078125,1.078125,1.0794202089309692,1.59375,-0.08984375,🐲 |  lizard |  |  | ⿃, dogs |  birds |  babies |  cats | ,0.6302521228790283,0.26050421595573425,1.0
7,,0.0011243239277973771,0.023973243311047554,9.616654755074462,9.546841446496547,1.078125,1.078125,1.0794202089309692,1.625,-0.1337890625,🐲 |  lizard |  |  | 🐉, birds |  dogs |  babies |  cats |  twins,0.8529411554336548,0.7983193397521973,0.9075630307197571
