epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.018964050337672234,0.04923344403505325,67.83941753407319,74.94513942400614,1.078125,1.078125,1.0794202089309692,1.65625,-0.1787109375,ﮇ |  |  | 𐰰 |  davidjl, dogs |  двух |  birds |  cats |  rats,0.6554622054100037,0.8823529481887817,0.4285714328289032
2,,0.005127449054270983,0.042802594602108,25.99708731572388,25.95607452574938,1.078125,1.078125,1.0794202089309692,1.7421875,-0.306640625,ﮇ | 궨 | 굄 | 𐰰 | ﱀ, двух |  dogs |  deux |  TWO | 两位,0.8109243512153625,0.6974790096282959,0.924369752407074
3,,2.981011152267456,0.00024343328550457954,9.748417084826361,10.912291186193276,1.078125,1.078125,1.0794202089309692,1.8515625,-0.470703125,ﮇ | ﮰ | 뭬 | 굄 | ﮄ, двух |  two | 两位 |  deux |  Two,0.6470588445663452,0.31092438101768494,0.9831932783126831
4,,1.7201396985910833e-05,0.0025715851224958897,40.26918342585429,42.67272528239216,1.078125,1.078125,1.0794202089309692,1.9296875,-0.59765625, dragon |  lizard | creature | 🐉 |  Dragon, двух |  deux |  two | two | 两位,0.8235294222831726,0.7815126180648804,0.8655462265014648
