epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.038817447654825,0.002221937756985426,2.2896389961242676,87.2517333984375,74.07709704618901,1.125,1.1328125,1.0794202089309692,1.46875,0.15625, dogs |  |  |  [wugs] |  cats, |  |  doors |  bears |  birds,0.9327731132507324,1.0,0.8655462265014648
2,1.5459258002709226,0.0019288212060928345,1.700433373451233,40.53125403324763,40.31435709844033,1.1328125,1.1484375,1.0794202089309692,1.5,0.1357421875, |  |  dogs |  cats |  birds, |  |  doors |  bears |  birds,0.9579831957817078,1.0,0.9159663915634155
