epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,2,plural,4.875,19.875,17.25,2.625
1,3,singular,6.65625,17.5,13.625,3.875
1,4,plural,13.75,19.25,14.5,4.75
1,6,plural,6.59375,19.75,16.75,3.0
1,7,singular,6.03125,17.75,15.8125,1.9375
1,8,plural,4.125,20.625,18.5,2.125
1,9,singular,5.15625,17.375,15.125,2.25
1,10,plural,8.5625,17.625,15.125,2.5
1,11,singular,8.875,18.625,14.5625,4.0625
1,12,plural,8.0,18.75,15.75,3.0
1,17,singular,4.03125,18.75,15.625,3.125
1,19,singular,5.65625,18.5,14.125,4.375
1,20,plural,3.734375,21.0,18.875,2.125
1,21,singular,2.71875,18.875,16.25,2.625
1,22,plural,8.1875,21.125,17.0,4.125
1,24,plural,4.375,20.625,18.125,2.5
1,25,singular,4.84375,20.375,16.5,3.875
1,26,plural,4.15625,19.875,18.25,1.625
1,27,singular,1.7421875,20.375,18.375,2.0
1,29,singular,4.40625,18.25,15.5,2.75
