epoch,wug_proj,wugs_proj,dist
1,0.06209218129515648,0.05100598186254501,0.011086199432611465
2,0.03764161467552185,0.07363203912973404,0.03599042445421219
3,0.01926812157034874,0.08946767449378967,0.07019954919815063
4,0.004738396033644676,0.10124147683382034,0.09650307893753052
5,-0.011621544137597084,0.11536551266908646,0.1269870549440384
6,-0.01519757229834795,0.11801262199878693,0.1332101970911026
7,-0.030253583565354347,0.13177385926246643,0.16202744841575623
8,-0.03885694593191147,0.13919299840927124,0.1780499517917633
9,-0.047712236642837524,0.1439952850341797,0.1917075216770172
10,-0.05567296966910362,0.15033464133739471,0.20600761473178864
11,-0.06175733357667923,0.15533332526683807,0.2170906662940979
12,-0.07177814096212387,0.16204820573329926,0.23382633924484253
13,-0.07730013877153397,0.16866503655910492,0.24596518278121948
14,-0.07931726425886154,0.17028144001960754,0.24959871172904968
15,-0.08603574335575104,0.17282634973526,0.25886207818984985
16,-0.09087920188903809,0.1780795454978943,0.2689587473869324
17,-0.0988072082400322,0.1854713261127472,0.28427854180336
18,-0.10035501420497894,0.18354573845863342,0.28390073776245117
19,-0.10183720290660858,0.18668925762176514,0.2885264754295349
20,-0.10617411136627197,0.18789462745189667,0.29406875371932983
21,-0.11444723606109619,0.19441185891628265,0.30885910987854004
