epoch,wug_proj,wugs_proj,dist
1,-0.055526003241539,0.09261520206928253,0.14814120531082153
2,-0.07050076127052307,0.10434724390506744,0.17484800517559052
3,-0.08621082454919815,0.12440764904022217,0.21061846613883972
4,-0.09539347141981125,0.13302470743656158,0.22841817140579224
5,-0.09621953219175339,0.1337825357913971,0.23000207543373108
6,-0.1023491770029068,0.13775339722633362,0.24010257422924042
7,-0.10460491478443146,0.13991405069828033,0.2445189654827118
8,-0.10333104431629181,0.13868223130702972,0.24201327562332153
9,-0.10377193987369537,0.13889989256858826,0.24267183244228363
10,-0.10425145924091339,0.13927727937698364,0.24352873861789703
11,-0.10685481131076813,0.1419370323419571,0.24879184365272522
12,-0.1055578887462616,0.14066924154758453,0.24622713029384613
13,-0.10637514293193817,0.1411483734846115,0.24752351641654968
14,-0.10918605327606201,0.14380043745040894,0.25298649072647095
15,-0.1068861186504364,0.14132696390151978,0.24821308255195618
