epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,5.96875,21.75,22.125,-0.375
1,2,plural,69.5,51.0,-18.625,69.625
1,3,singular,0.0,103.5,-39.5,143.0
1,4,plural,8.75,33.75,25.125,8.625
1,5,singular,2.384185791015625e-07,53.5,38.25,15.25
1,6,plural,15.25,53.5,38.25,15.25
1,7,singular,258.0,-82.5,175.0,-257.5
1,8,plural,0.0,-34.0,108.5,-142.5
1,9,singular,103.0,-20.5,82.5,-103.0
1,10,plural,0.0,7.15625,63.5,-56.34375
1,11,singular,1.8671875,24.625,26.25,-1.625
1,12,plural,46.75,55.25,8.5625,46.6875
1,13,singular,0.0,44.5,21.75,22.75
1,14,plural,0.0,-5.625,67.5,-73.125
1,15,singular,3.075599670410156e-05,38.5,23.625,14.875
1,16,plural,0.0,28.125,79.5,-51.375
1,17,singular,0.0,85.0,-20.375,105.375
1,18,plural,0.0,-16.5,92.0,-108.5
1,19,singular,6.625,27.875,34.5,-6.625
1,20,plural,0.0,3.984375,75.5,-71.515625
1,21,singular,0.0,132.0,-61.75,193.75
1,22,plural,0.0,2.53125,88.0,-85.46875
1,23,singular,0.0,105.5,-44.25,149.75
1,24,plural,0.0,21.125,66.0,-44.875
1,25,singular,0.0,101.0,-49.25,150.25
1,26,plural,103.0,83.5,-19.5,103.0
1,27,singular,0.0,44.75,19.625,25.125
1,28,plural,0.0,-28.375,102.0,-130.375
1,29,singular,0.0,99.0,-32.75,131.75
1,30,plural,0.0,30.875,74.5,-43.625
2,31,singular,0.0,90.0,-26.0,116.0
2,32,plural,0.0,-50.5,131.0,-181.5
2,33,singular,3.2186508178710938e-06,40.75,20.75,20.0
2,34,plural,0.0,30.875,74.5,-43.625
2,35,singular,43.5,30.875,74.5,-43.625
2,36,plural,0.0,26.625,64.5,-37.875
2,37,singular,0.0,272.0,-188.0,460.0
2,38,plural,26.5,49.75,23.25,26.5
2,39,singular,0.0,62.25,-0.4609375,62.7109375
2,40,plural,364.0,233.0,-130.0,363.0
2,41,singular,2.1457672119140625e-06,42.25,29.125,13.125
2,42,plural,0.0,-122.0,188.0,-310.0
2,43,singular,84.5,-16.0,68.5,-84.5
2,44,plural,0.0,-122.5,200.0,-322.5
2,45,singular,0.000263214111328125,37.0,28.625,8.375
2,46,plural,0.0,-87.5,175.0,-262.5
2,47,singular,0.251953125,52.75,51.5,1.25
2,48,plural,0.0,-106.0,173.0,-279.0
2,49,singular,0.0,77.0,-13.0,90.0
2,50,plural,0.0,-61.75,153.0,-214.75
2,51,singular,0.0,149.0,-83.0,232.0
2,52,plural,0.0,-76.5,150.0,-226.5
2,53,singular,0.0,56.75,-1.421875,58.171875
2,54,plural,133.0,118.5,-14.5,133.0
2,55,singular,396.0,-145.0,250.0,-395.0
2,56,plural,0.0,-48.75,124.0,-172.75
2,57,singular,0.0,98.5,-38.75,137.25
2,58,plural,0.0,-37.75,112.0,-149.75
2,59,singular,0.0,72.0,-11.5625,83.5625
2,60,plural,0.0,-4.125,65.5,-69.625
3,61,singular,0.0,166.0,-80.5,246.5
3,62,plural,0.0,-89.5,163.0,-252.5
3,63,singular,0.0,43.25,22.125,21.125
3,64,plural,0.0,-4.125,65.5,-69.625
3,65,singular,0.0,70.5,33.5,37.0
3,66,plural,0.0,-117.5,195.0,-312.5
3,67,singular,0.0,71.5,-10.0625,81.5625
3,68,plural,37.0,70.5,33.5,37.0
3,69,singular,130.0,-37.5,93.0,-130.5
3,70,plural,0.0,-116.5,205.0,-321.5
3,71,singular,0.0,89.0,-29.5,118.5
3,72,plural,0.0,-138.0,243.0,-381.0
3,73,singular,0.0,110.0,-58.0,168.0
3,74,plural,0.0,-92.5,168.0,-260.5
3,75,singular,0.0,60.0,11.3125,48.6875
3,76,plural,0.0,-157.0,249.0,-406.0
3,77,singular,0.0,123.5,-57.5,181.0
3,78,plural,0.0,-99.0,165.0,-264.0
3,79,singular,0.0,99.0,-35.5,134.5
3,80,plural,0.0,-41.75,109.0,-150.75
3,81,singular,1.4424324035644531e-05,39.5,22.375,17.125
3,82,plural,0.0,-85.0,159.0,-244.0
3,83,singular,9.5,25.5,35.0,-9.5
3,84,plural,0.0,-36.5,110.0,-146.5
3,85,singular,139.0,-17.125,121.5,-138.625
3,86,plural,0.0,20.0,71.5,-51.5
3,87,singular,0.0,220.0,-156.0,376.0
3,88,plural,392.0,249.0,-144.0,393.0
3,89,singular,66.0,19.25,85.0,-65.75
3,90,plural,0.0,3.140625,77.0,-73.859375
4,91,singular,0.0,249.0,-197.0,446.0
4,92,plural,83.0,75.0,-8.1875,83.1875
4,93,singular,0.0,268.0,-184.0,452.0
4,94,plural,8.75,37.5,28.75,8.75
4,95,singular,0.0,131.0,-65.0,196.0
4,96,plural,0.0,-117.0,191.0,-308.0
4,97,singular,0.0,132.0,-68.5,200.5
4,98,plural,0.0,-13.0625,74.5,-87.5625
4,99,singular,0.0,141.0,-80.0,221.0
4,100,plural,0.0,-100.5,188.0,-288.5
4,101,singular,0.0,186.0,-114.5,300.5
4,102,plural,0.0,-118.0,210.0,-328.0
4,103,singular,0.0,126.5,-71.0,197.5
4,104,plural,0.0,-134.0,212.0,-346.0
4,105,singular,0.0,110.0,-5.59375,115.59375
4,106,plural,0.0,-69.0,144.0,-213.0
4,107,singular,0.0,109.5,-48.25,157.75
4,108,plural,115.5,110.0,-5.59375,115.59375
4,109,singular,18.25,21.75,40.0,-18.25
4,110,plural,0.0,-148.0,221.0,-369.0
4,111,singular,0.0,105.5,-46.0,151.5
4,112,plural,0.0,-89.0,193.0,-282.0
4,113,singular,0.0,120.0,-56.25,176.25
4,114,plural,0.0,-159.0,250.0,-409.0
4,115,singular,282.0,-89.0,193.0,-282.0
4,116,plural,0.0,27.0,47.0,-20.0
4,117,singular,0.0,148.0,-43.5,191.5
4,118,plural,192.0,148.0,-43.5,191.5
4,119,singular,0.0,140.0,-74.0,214.0
4,120,plural,0.0,-133.0,213.0,-346.0
5,121,singular,0.0,149.0,-78.0,227.0
5,122,plural,0.0,-133.0,213.0,-346.0
5,123,singular,240.0,-67.5,172.0,-239.5
5,124,plural,4.76837158203125e-07,29.5,44.5,-15.0
5,125,singular,0.0,292.0,-208.0,500.0
5,126,plural,196.0,150.0,-45.75,195.75
5,127,singular,0.0,117.5,-62.25,179.75
5,128,plural,0.0,-148.0,226.0,-374.0
5,129,singular,0.0,107.5,-42.0,149.5
5,130,plural,0.0,-55.5,160.0,-215.5
5,131,singular,0.0,216.0,-155.0,371.0
5,132,plural,0.0,-111.5,178.0,-289.5
5,133,singular,0.0,122.0,-61.5,183.5
5,134,plural,0.0,-134.0,222.0,-356.0
5,135,singular,0.0,219.0,-158.0,377.0
5,136,plural,0.0,-139.0,213.0,-352.0
5,137,singular,0.0,109.5,-45.75,155.25
5,138,plural,0.0,-64.0,139.0,-203.0
5,139,singular,0.0,127.5,-63.5,191.0
5,140,plural,0.0,-147.0,239.0,-386.0
5,141,singular,0.0,146.0,-80.0,226.0
5,142,plural,0.0,-132.0,224.0,-356.0
5,143,singular,216.0,-55.5,160.0,-215.5
5,144,plural,81.5,71.5,-10.0625,81.5625
5,145,singular,0.0,187.0,-83.0,270.0
5,146,plural,0.0,-121.0,194.0,-315.0
5,147,singular,0.0,142.0,-90.5,232.5
5,148,plural,0.0,-145.0,212.0,-357.0
5,149,singular,0.0,169.0,-109.0,278.0
5,150,plural,270.0,187.0,-83.0,270.0
6,151,singular,0.0,80.0,-24.75,104.75
6,152,plural,0.0,-208.0,286.0,-494.0
6,153,singular,0.0,120.5,-54.5,175.0
6,154,plural,0.0,-192.0,284.0,-476.0
6,155,singular,0.0,81.5,-17.25,98.75
6,156,plural,0.0,-182.0,262.0,-444.0
6,157,singular,228.0,-62.0,166.0,-228.0
6,158,plural,0.0,-82.0,148.0,-230.0
6,159,singular,0.0,246.0,-185.0,431.0
