epoch,wug_proj,wugs_proj,dist
1,0.038303524255752563,0.11092424392700195,0.07262071967124939
2,0.020467014983296394,0.12536394596099854,0.10489693284034729
3,0.01565280184149742,0.12900546193122864,0.11335265636444092
4,0.012374993413686752,0.1338214874267578,0.12144649028778076
5,0.006596144754439592,0.13968363404273987,0.13308748602867126
6,0.0073984344489872456,0.13920563459396362,0.13180719316005707
7,0.0060810851864516735,0.1402769386768341,0.13419584929943085
8,0.003654304426163435,0.1425250768661499,0.13887077569961548
9,0.0024549784138798714,0.1437671184539795,0.1413121372461319
10,0.002429187996312976,0.14395874738693237,0.14152956008911133
11,0.0020798598416149616,0.14440259337425232,0.14232273399829865
12,-0.00101949879899621,0.14728732407093048,0.14830681681632996
