run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p0007_seed35476_ep50,syntax,,alternating,1,0.0007,35476,50,,data/embeddings/init/noun_init.txt,False,5,True,2,2,0.7194076582391669,0.008635099045932293,1.3564915657043457,0.9136690497398376,0.9136690497398376,0.9136690497398376,1.953125,0.1279296875,0.00028058700263500214,0.054138295352458954,results/lr_ci_results_Qwen3-VL-2B-Instruct_text_lr0p0007_50seeds/seed_35476/syntax_alternating_lr0p0007_seed35476_ep50
