epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,2.484375,21.75,4.6875,17.0625
1,4,plural,19.25,22.125,4.59375,17.53125
1,6,plural,16.75,25.0,9.125,15.875
1,9,singular,2.078125,20.75,11.625,9.125
1,11,singular,0.609375,22.625,9.6875,12.9375
1,12,plural,15.0625,27.75,12.6875,15.0625
1,14,plural,8.25,23.875,15.8125,8.0625
1,15,singular,9.25,18.5,15.75,2.75
1,16,plural,7.6875,23.875,16.375,7.5
1,17,singular,2.390625,19.375,19.375,0.0
1,18,plural,3.140625,23.375,20.5,2.875
1,19,singular,1.9296875,22.375,19.25,3.125
1,20,plural,0.419921875,22.625,23.875,-1.25
1,21,singular,0.423828125,24.5,21.375,3.125
1,23,singular,2.40625,22.5,24.75,-2.25
1,26,plural,5.0625,25.375,20.375,5.0
1,27,singular,0.52734375,23.125,21.25,1.875
1,28,plural,1.8515625,23.125,22.5,0.625
1,29,singular,0.75390625,25.25,24.375,0.875
1,30,plural,3.640625,26.125,24.75,1.375
2,31,singular,0.1572265625,27.125,25.0,2.125
2,32,plural,0.0279541015625,24.0,27.75,-3.75
2,33,singular,0.050537109375,28.125,24.625,3.5
2,35,singular,1.1484375,25.875,26.625,-0.75
2,37,singular,0.0106201171875,27.875,22.75,5.125
2,38,plural,0.54296875,24.75,25.375,-0.625
2,40,plural,0.10009765625,24.375,26.75,-2.375
2,41,singular,0.02197265625,28.75,24.625,4.125
2,44,plural,0.107421875,25.0,27.25,-2.25
2,47,singular,0.3046875,26.0,24.875,1.125
2,48,plural,1.4140625,28.125,27.75,0.375
2,49,singular,3.296875,24.25,27.5,-3.25
2,50,plural,4.875,28.875,24.0,4.875
2,51,singular,1.921875,24.25,26.0,-1.75
2,52,plural,1.703125,29.125,27.625,1.5
2,53,singular,0.74609375,27.125,27.125,0.0
2,54,plural,0.0947265625,25.0,27.375,-2.375
2,56,plural,1.8203125,29.375,27.75,1.625
2,57,singular,6.90625,24.0,30.875,-6.875
2,58,plural,0.0128173828125,24.125,29.0,-4.875
3,61,singular,0.0167236328125,27.875,23.5,4.375
3,62,plural,0.060302734375,24.625,27.5,-2.875
3,63,singular,0.01104736328125,29.875,25.0,4.875
3,66,plural,1.234375,26.625,25.75,0.875
3,67,singular,1.9609375,27.0,28.375,-1.375
3,68,plural,0.064453125,25.625,28.375,-2.75
3,69,singular,0.01153564453125,28.875,24.25,4.625
3,71,singular,0.291015625,26.0,24.875,1.125
3,72,plural,0.318359375,26.375,27.375,-1.0
3,74,plural,0.14453125,27.5,29.375,-1.875
3,75,singular,0.04052734375,30.125,26.75,3.375
3,76,plural,0.01123046875,24.25,28.875,-4.625
3,79,singular,0.006622314453125,30.5,25.125,5.375
3,80,plural,0.703125,29.0,29.0,0.0
3,81,singular,4.03125,25.625,29.625,-4.0
3,84,plural,0.07177734375,25.375,28.125,-2.75
3,85,singular,0.43359375,26.5,25.875,0.625
3,88,plural,0.08203125,24.75,27.5,-2.75
3,89,singular,0.000759124755859375,31.625,23.75,7.875
