epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,16.625,5.96875,13.6875,-7.71875
1,4,plural,6.59375,10.25,15.75,-5.5
1,5,singular,15.25,8.5,15.6875,-7.1875
1,8,plural,12.125,6.71875,15.0,-8.28125
1,9,singular,15.0,7.65625,16.5,-8.84375
1,10,plural,3.609375,12.0625,18.375,-6.3125
1,11,singular,10.125,11.8125,20.0,-8.1875
1,12,plural,6.40625,10.625,18.75,-8.125
1,13,singular,13.5,10.6875,18.75,-8.0625
1,14,plural,2.375,15.0,20.0,-5.0
1,19,singular,16.625,10.1875,20.0,-9.8125
1,20,plural,4.3125,13.1875,19.375,-6.1875
1,21,singular,7.75,15.0,22.375,-7.375
1,22,plural,1.6875,15.5,21.75,-6.25
1,23,singular,7.8125,14.75,20.625,-5.875
1,24,plural,0.376953125,19.375,23.25,-3.875
1,25,singular,7.84375,16.375,21.5,-5.125
1,26,plural,1.9140625,17.25,22.0,-4.75
1,29,singular,8.75,16.5,24.0,-7.5
1,30,plural,0.2197265625,20.625,23.875,-3.25
2,31,singular,4.8125,18.875,23.25,-4.375
2,32,plural,2.421875,20.5,23.0,-2.5
2,33,singular,2.609375,20.625,22.375,-1.75
2,34,plural,0.462890625,22.5,23.5,-1.0
2,35,singular,7.40625,20.125,23.0,-2.875
2,38,plural,3.65625,22.375,24.625,-2.25
2,39,singular,1.625,23.5,24.375,-0.875
2,40,plural,0.43359375,24.375,25.125,-0.75
2,42,plural,0.158203125,23.75,25.75,-2.0
2,43,singular,0.50390625,25.0,24.0,1.0
2,44,plural,0.462890625,24.625,25.25,-0.625
2,45,singular,2.65625,23.125,25.125,-2.0
2,47,singular,0.1318359375,26.375,22.75,3.625
2,49,singular,1.1875,23.375,24.125,-0.75
2,52,plural,2.484375,26.5,24.125,2.375
2,53,singular,0.859375,24.375,24.625,-0.25
2,54,plural,0.890625,23.25,23.875,-0.625
2,57,singular,0.259765625,24.5,22.75,1.75
2,58,plural,0.26171875,23.25,25.375,-2.125
2,60,plural,0.40625,25.125,25.875,-0.75
3,61,singular,0.57421875,24.0,23.625,0.375
3,62,plural,0.8203125,25.125,27.25,-2.125
3,63,singular,3.1875,24.875,26.5,-1.625
3,64,plural,0.640625,26.5,26.625,-0.125
3,65,singular,0.2060546875,26.125,24.5,1.625
3,66,plural,0.064453125,24.0,27.25,-3.25
3,69,singular,0.059326171875,28.25,25.25,3.0
3,71,singular,0.150390625,26.5,24.625,1.875
3,73,singular,0.08056640625,26.375,23.625,2.75
3,75,singular,0.353515625,26.5,25.0,1.5
3,76,plural,0.63671875,26.625,26.75,-0.125
3,77,singular,0.408203125,26.125,25.375,0.75
3,78,plural,1.8515625,28.0,26.375,1.625
3,81,singular,0.3203125,27.125,26.0,1.125
3,82,plural,0.04541015625,24.375,27.875,-3.5
3,84,plural,0.16796875,26.125,27.875,-1.75
3,86,plural,0.353515625,26.375,27.25,-0.875
3,87,singular,0.2890625,27.25,26.0,1.25
3,88,plural,0.396484375,25.625,26.375,-0.75
3,90,plural,0.0201416015625,24.625,28.625,-4.0
4,91,singular,0.71484375,25.75,25.75,0.0
4,92,plural,0.1484375,25.625,27.5,-1.875
4,93,singular,0.4453125,26.375,25.75,0.625
4,94,plural,0.56640625,27.875,28.625,-0.75
4,95,singular,0.58984375,25.25,25.0,0.25
4,96,plural,0.1640625,26.125,27.875,-1.75
4,97,singular,0.1904296875,27.5,25.5,2.0
4,98,plural,1.015625,27.625,27.125,0.5
4,100,plural,0.1318359375,25.25,27.25,-2.0
4,101,singular,1.5078125,25.375,26.625,-1.25
4,102,plural,0.1474609375,25.5,27.5,-2.0
4,103,singular,0.0125732421875,28.125,23.375,4.75
4,104,plural,0.031982421875,24.25,28.125,-3.875
4,107,singular,0.01458740234375,29.375,24.875,4.5
4,110,plural,0.20703125,26.625,28.125,-1.5
4,112,plural,0.2294921875,26.25,27.625,-1.375
4,113,singular,0.1484375,27.875,25.875,2.0
4,114,plural,0.00958251953125,24.5,29.25,-4.75
4,117,singular,1.546875,27.25,28.125,-0.875
4,119,singular,0.0022430419921875,30.75,23.625,7.125
