epoch,wug_proj,wugs_proj,dist
1,0.06789194792509079,0.09892082214355469,0.031028874218463898
2,0.05331186577677727,0.11194729804992676,0.05863543227314949
3,0.04121507704257965,0.12059861421585083,0.07938353717327118
4,0.034797754138708115,0.12685537338256836,0.09205761551856995
5,0.02686385065317154,0.13310600817203522,0.10624215751886368
6,0.02015422284603119,0.13854923844337463,0.11839501559734344
7,0.009705856442451477,0.14466825127601624,0.13496239483356476
8,0.005052702501416206,0.14861704409122467,0.1435643434524536
9,0.00010506948456168175,0.15100039541721344,0.15089532732963562
10,-0.010153834708034992,0.16067545115947723,0.17082928121089935
11,-0.012136169709265232,0.16156716644763947,0.17370334267616272
12,-0.020648501813411713,0.16554775834083557,0.18619626760482788
13,-0.02444593235850334,0.16971077024936676,0.1941567063331604
14,-0.028215423226356506,0.17181366682052612,0.20002909004688263
15,-0.03495176136493683,0.17689090967178345,0.21184267103672028
16,-0.03453338146209717,0.17851784825325012,0.2130512297153473
