hook,layer,tok,unit,attribution
mlp_act,17,14,4674,0.004495200701057911
mlp_act,17,14,1755,0.004490187391638756
mlp_act,22,8,4290,0.004484882578253746
mlp_act,27,14,191,0.004478705581277609
mlp_act,12,5,3630,0.00443992018699646
mlp_act,2,6,5997,0.004322799853980541
mlp_act,22,14,1986,0.00430658645927906
mlp_act,22,5,923,0.004285171162337065
mlp_act,22,14,5801,0.00426625506952405
mlp_act,27,14,4478,0.004135466180741787
mlp_act,22,11,4290,0.004081033170223236
mlp_act,12,5,5133,0.004064229782670736
mlp_act,22,14,5727,0.0040505374781787395
mlp_act,27,14,5632,0.004027719609439373
mlp_act,12,8,1753,0.004004693124443293
mlp_act,7,6,901,0.0039400761015713215
mlp_act,17,14,6029,0.003916395828127861
mlp_act,27,14,2773,0.0039038313552737236
mlp_act,22,14,4046,0.003881684271618724
mlp_act,22,14,2844,0.0038668070919811726
mlp_act,22,14,3627,0.003857347182929516
mlp_act,17,14,935,0.0038522861432284117
mlp_act,12,5,4364,0.003849227912724018
mlp_act,7,6,4590,0.003821468213573098
mlp_act,17,14,1733,0.0038100993260741234
mlp_act,17,5,1906,0.0037789600901305676
mlp_act,17,14,2707,0.0037288020830601454
mlp_act,27,14,477,0.003691724967211485
mlp_act,17,8,3154,0.0036820494569838047
mlp_act,12,6,2638,0.0036609983071684837
mlp_act,12,5,906,0.003552536014467478
mlp_act,22,14,4054,0.003433916252106428
mlp_act,12,6,2867,0.003424943657591939
mlp_act,27,14,1064,0.003393008606508374
mlp_act,27,14,450,0.0033851771149784327
mlp_act,7,6,1617,0.0033808392472565174
mlp_act,22,14,979,0.003371570259332657
mlp_act,12,6,4848,0.003321695141494274
mlp_act,2,6,970,0.0032964402344077826
mlp_act,17,5,3179,0.003289565909653902
