epoch,wug_proj,wugs_proj,dist
1,0.025044284760951996,0.08092094957828522,0.05587666481733322
2,0.004015841521322727,0.0988311916589737,0.09481535106897354
3,-0.010942948050796986,0.11398358643054962,0.12492653727531433
4,-0.026596039533615112,0.1270146667957306,0.1536107063293457
5,-0.036324381828308105,0.13265010714530945,0.16897448897361755
6,-0.04645073786377907,0.14136849343776703,0.1878192275762558
7,-0.06372814625501633,0.15152375400066376,0.2152518928050995
8,-0.07090947031974792,0.1595965325832367,0.23050600290298462
9,-0.07304592430591583,0.16228005290031433,0.23532597720623016
10,-0.07828444242477417,0.16908307373523712,0.2473675161600113
11,-0.09004765748977661,0.17584025859832764,0.26588791608810425
12,-0.09789891541004181,0.18065276741981506,0.27855169773101807
13,-0.0983598530292511,0.18184155225753784,0.28020140528678894
14,-0.09968755394220352,0.18368494510650635,0.2833724915981293
15,-0.1078685075044632,0.18538686633110046,0.29325538873672485
16,-0.10785765945911407,0.1859593540430069,0.29381701350212097
17,-0.10727104544639587,0.18748785555362701,0.2947589159011841
18,-0.1147368773818016,0.19182005524635315,0.30655694007873535
