epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,20.0,6.71875,10.3125,-3.59375
1,2,plural,16.75,14.4375,17.75,-3.3125
1,3,singular,12.0,12.125,4.6875,7.4375
1,4,plural,3.625,16.0,24.125,-8.125
1,5,singular,13.75,16.0,29.625,-13.625
1,6,plural,3.71875,19.25,24.375,-5.125
1,7,singular,12.875,11.6875,21.25,-9.5625
1,8,plural,4.9375,18.125,18.875,-0.75
1,9,singular,11.9375,20.125,20.375,-0.25
1,10,plural,6.625,19.125,25.0,-5.875
1,11,singular,4.40625,19.625,15.4375,4.1875
1,12,plural,0.5625,17.625,25.875,-8.25
1,13,singular,2.40625,28.375,30.625,-2.25
1,14,plural,0.49609375,21.5,24.875,-3.375
1,15,singular,5.03125,18.625,13.625,5.0
1,16,plural,3.46875,28.625,28.375,0.25
1,17,singular,5.0,20.375,17.625,2.75
1,18,plural,0.14453125,28.125,30.0,-1.875
1,19,singular,0.2578125,27.625,19.875,7.75
1,20,plural,0.034912109375,23.5,31.5,-8.0
1,21,singular,5.25,23.125,21.125,2.0
1,22,plural,10.875,39.5,28.625,10.875
1,23,singular,0.56640625,26.25,22.875,3.375
1,24,plural,0.00152587890625,27.375,34.5,-7.125
1,25,singular,2.8125,22.125,19.875,2.25
1,26,plural,0.0771484375,22.875,27.75,-4.875
1,27,singular,0.57421875,35.75,35.5,0.25
1,28,plural,7.0,38.75,31.75,7.0
1,29,singular,1.0625,27.5,24.5,3.0
1,30,plural,0.0247802734375,26.5,30.25,-3.75
2,31,singular,5.0,33.75,38.75,-5.0
2,32,plural,0.82421875,32.0,31.75,0.25
2,33,singular,0.1337890625,28.625,17.875,10.75
2,34,plural,5.75,39.0,33.25,5.75
2,35,singular,6.25,33.25,39.5,-6.25
2,36,plural,0.00043487548828125,32.5,40.25,-7.75
2,37,singular,0.00860595703125,38.5,33.75,4.75
2,38,plural,4.75,38.5,33.75,4.75
2,39,singular,0.546875,25.25,22.25,3.0
2,40,plural,0.0022125244140625,25.75,37.75,-12.0
2,41,singular,0.06591796875,30.875,25.625,5.25
2,42,plural,0.0011138916015625,26.875,33.75,-6.875
2,43,singular,0.0021514892578125,33.0,25.875,7.125
2,44,plural,0.0031890869140625,33.75,39.5,-5.75
2,45,singular,0.02392578125,27.375,19.25,8.125
2,46,plural,0.00689697265625,27.5,32.5,-5.0
2,47,singular,0.00017452239990234375,32.75,17.125,15.625
2,48,plural,0.0002880096435546875,26.625,36.5,-9.875
2,49,singular,0.000591278076171875,31.625,22.375,9.25
2,50,plural,0.006378173828125,23.625,30.375,-6.75
2,51,singular,0.0162353515625,36.25,29.625,6.625
2,52,plural,0.0498046875,28.75,37.5,-8.75
2,53,singular,0.040771484375,31.625,26.0,5.625
2,54,plural,0.000820159912109375,31.625,39.5,-7.875
2,55,singular,0.01324462890625,29.75,22.75,7.0
2,56,plural,0.00018024444580078125,29.25,38.0,-8.75
2,57,singular,0.004547119140625,31.875,25.625,6.25
2,58,plural,0.0003452301025390625,24.0,33.75,-9.75
2,59,singular,5.0,25.0,30.0,-5.0
2,60,plural,0.1611328125,28.5,30.25,-1.75
