epoch,wug_proj,wugs_proj,dist
1,0.04772591218352318,0.04530904442071915,0.0024168677628040314
2,0.029777072370052338,0.06239449977874756,0.03261742740869522
3,0.005592614412307739,0.08570797741413116,0.08011536300182343
4,-0.010162323713302612,0.09844623506069183,0.10860855877399445
5,-0.018426936119794846,0.10701687633991241,0.12544381618499756
6,-0.031016239896416664,0.11759304255247116,0.14860928058624268
7,-0.043988604098558426,0.1287100911140442,0.17269869148731232
8,-0.05452394858002663,0.1390160322189331,0.19353997707366943
9,-0.06391136348247528,0.14526715874671936,0.20917852222919464
10,-0.07633165270090103,0.1553267538547516,0.23165839910507202
11,-0.08017800748348236,0.1597258299589157,0.23990383744239807
12,-0.08511589467525482,0.1625007688999176,0.24761666357517242
13,-0.0924236997961998,0.1662975400686264,0.2587212324142456
14,-0.09852076321840286,0.1695224642753601,0.2680432200431824
15,-0.10432970523834229,0.17261900007724762,0.2769486904144287
16,-0.10707166790962219,0.17354051768779755,0.28061217069625854
