epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.575785927344501,0.12334193289279938,0.19740338623523712,87.28948567708333,71.1073606227835,1.125,1.1328125,1.0794202089309692,1.46875,0.158203125, [wugs] |  kitten |  |  |  tables, chairs |  |  |  phones | ⭞,0.9285714030265808,0.8739495873451233,0.9831932783126831
2,1.4272544045754936,0.011510444805026054,1.8767527341842651,38.77322998046875,38.62286486029625,1.140625,1.1328125,1.0794202089309692,1.484375,0.1455078125, kitten |  |  frog |  |  tables, chairs |  |  |  phones | ⭞,0.9495798349380493,0.9663865566253662,0.9327731132507324
