epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,2,plural,5.21875,13.125,17.125,-4.0
1,3,singular,14.0,7.28125,17.25,-9.96875
1,6,plural,1.2421875,12.6875,20.5,-7.8125
1,8,plural,7.34375,10.6875,15.875,-5.1875
1,10,plural,0.1845703125,12.25,25.0,-12.75
1,13,singular,13.75,12.875,26.625,-13.75
1,14,plural,0.035888671875,18.125,25.75,-7.625
1,15,singular,3.8125,18.0,21.0,-3.0
1,16,plural,2.25,24.0,22.0,2.0
1,17,singular,6.03125,19.0,25.0,-6.0
1,18,plural,5.125,22.125,18.375,3.75
1,19,singular,0.365234375,22.75,21.25,1.5
1,20,plural,0.33984375,24.375,25.375,-1.0
1,21,singular,1.1328125,22.625,20.625,2.0
1,23,singular,0.1806640625,25.625,22.75,2.875
1,25,singular,0.306640625,24.5,21.75,2.75
1,26,plural,1.0625,26.75,26.125,0.625
1,27,singular,0.58984375,25.75,25.5,0.25
1,29,singular,0.00396728515625,29.0,21.75,7.25
1,30,plural,3.703125,26.875,23.25,3.625
2,31,singular,1.921875,24.75,26.5,-1.75
2,32,plural,1.203125,25.5,24.75,0.75
2,34,plural,0.000762939453125,18.125,30.625,-12.5
2,35,singular,1.4921875,24.0,25.125,-1.125
2,36,plural,0.0062255859375,24.375,29.625,-5.25
2,39,singular,0.0024261474609375,28.25,21.75,6.5
2,40,plural,0.146484375,24.75,26.625,-1.875
2,41,singular,0.2578125,25.125,23.125,2.0
2,44,plural,0.18359375,25.75,27.375,-1.625
2,45,singular,0.1875,26.375,24.75,1.625
2,47,singular,0.032958984375,26.25,22.625,3.625
2,48,plural,0.040283203125,22.375,26.875,-4.5
2,49,singular,0.0927734375,26.75,24.375,2.375
2,52,plural,0.2578125,25.875,27.125,-1.25
2,54,plural,0.0003643035888671875,23.25,31.625,-8.375
2,55,singular,0.009765625,28.625,22.625,6.0
2,57,singular,0.008056640625,27.875,22.875,5.0
2,58,plural,0.138671875,24.625,27.0,-2.375
2,59,singular,0.040283203125,27.75,24.0,3.75
2,60,plural,0.00025177001953125,22.625,31.375,-8.75
3,61,singular,0.0078125,29.125,23.5,5.625
3,63,singular,0.0054931640625,29.25,23.875,5.375
3,64,plural,0.0002288818359375,23.125,31.875,-8.75
3,65,singular,1.5078125,25.125,26.375,-1.25
3,67,singular,8.58306884765625e-06,33.0,18.125,14.875
3,69,singular,1.6570091247558594e-05,32.25,17.125,15.125
3,70,plural,9.125,30.5,21.375,9.125
3,73,singular,0.0211181640625,27.5,22.125,5.375
3,74,plural,0.00010251998901367188,22.625,32.5,-9.875
3,77,singular,0.1484375,26.75,24.875,1.875
3,78,plural,0.1298828125,25.875,27.875,-2.0
3,80,plural,0.000774383544921875,22.875,30.5,-7.625
3,81,singular,0.0120849609375,27.375,22.75,4.625
3,82,plural,0.0026397705078125,23.25,30.125,-6.875
3,84,plural,0.000629425048828125,22.875,30.625,-7.75
3,85,singular,0.00213623046875,30.125,23.0,7.125
3,86,plural,0.00093841552734375,20.125,30.375,-10.25
3,88,plural,0.0284423828125,24.125,28.0,-3.875
3,89,singular,0.07568359375,26.875,24.0,2.875
3,90,plural,0.00162506103515625,21.0,29.875,-8.875
4,91,singular,0.000293731689453125,31.625,21.75,9.875
4,95,singular,0.0003566741943359375,31.5,22.25,9.25
4,96,plural,0.0012054443359375,21.0,30.25,-9.25
4,98,plural,0.000858306884765625,23.875,31.125,-7.25
4,99,singular,0.2060546875,26.375,24.875,1.5
4,100,plural,4.5,28.125,23.625,4.5
4,101,singular,0.0615234375,27.5,24.625,2.875
4,102,plural,0.006866455078125,23.25,29.0,-5.75
4,106,plural,7.987022399902344e-06,20.0,34.5,-14.5
4,107,singular,2.46875,23.5,25.875,-2.375
4,108,plural,1.7578125,26.625,25.125,1.5
4,109,singular,0.123046875,26.375,24.25,2.125
4,111,singular,0.0032958984375,29.625,22.375,7.25
