run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p001_seed46992_ep50,image,,alternating,1,0.001,46992,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,False,5,True,5,5,,0.01147463172674179,0.11300311237573624,0.7086330652236938,0.5899280309677124,0.8273381590843201,2.046875,0.007659912109375,0.008255954831838608,0.13515092432498932,results/lr_ci_results_Qwen3-VL-2B-Instruct_image_lr0p001_50seeds/seed_46992/_alternating_lr0p001_seed46992_ep50
