epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,5.46875,22.25,21.25,1.0
1,2,plural,11.8125,16.25,16.25,0.0
1,3,singular,14.5625,13.8125,16.875,-3.0625
1,4,plural,8.25,19.0,15.5625,3.4375
1,5,singular,13.5,12.4375,11.875,0.5625
1,6,plural,2.9375,19.5,22.25,-2.75
1,7,singular,4.78125,18.875,13.125,5.75
1,8,plural,8.75,18.875,22.875,-4.0
1,9,singular,4.4375,22.0,22.625,-0.625
1,10,plural,0.7109375,21.0,24.375,-3.375
1,11,singular,4.25,20.75,22.875,-2.125
1,12,plural,5.4375,30.75,29.125,1.625
1,13,singular,4.375,23.75,23.625,0.125
1,14,plural,0.275390625,27.75,29.375,-1.625
1,15,singular,2.125,23.375,20.25,3.125
1,16,plural,2.8125,31.25,28.5,2.75
1,17,singular,0.0048828125,36.0,30.625,5.375
1,18,plural,5.375,36.0,30.625,5.375
1,19,singular,7.625,29.875,37.5,-7.625
1,20,plural,0.10791015625,30.75,34.25,-3.5
1,21,singular,0.1982421875,26.5,24.5,2.0
1,22,plural,4.15625,35.75,31.625,4.125
1,23,singular,2.03125,22.25,21.0,1.25
1,24,plural,0.00469970703125,31.875,37.25,-5.375
1,25,singular,1.6484375,25.25,21.5,3.75
1,26,plural,0.003631591796875,28.375,34.0,-5.625
1,27,singular,0.1455078125,30.375,28.5,1.875
1,28,plural,0.0439453125,27.5,30.625,-3.125
1,29,singular,0.59765625,35.25,35.0,0.25
1,30,plural,0.016845703125,31.125,35.25,-4.125
2,31,singular,0.01422119140625,32.75,28.375,4.375
2,32,plural,0.018798828125,26.875,31.0,-4.125
2,33,singular,0.6953125,35.25,35.25,0.0
2,34,plural,0.26171875,30.375,31.625,-1.25
2,35,singular,0.0048828125,32.0,19.125,12.875
2,36,plural,2.234375,30.375,28.25,2.125
2,37,singular,0.006988525390625,29.125,21.5,7.625
2,38,plural,0.001251220703125,31.375,41.25,-9.875
2,39,singular,1.109375,26.625,27.25,-0.625
2,40,plural,0.11474609375,32.5,35.0,-2.5
2,41,singular,0.0038299560546875,31.5,18.25,13.25
2,42,plural,6.0,38.0,32.0,6.0
2,43,singular,0.69140625,29.125,28.5,0.625
2,44,plural,6.771087646484375e-05,25.625,37.75,-12.125
2,45,singular,0.01397705078125,32.5,26.125,6.375
2,46,plural,1.0728836059570312e-05,23.75,36.25,-12.5
2,47,singular,7.875,31.625,39.5,-7.875
2,48,plural,7.125,39.0,31.875,7.125
2,49,singular,6.0,32.5,38.5,-6.0
2,50,plural,0.004669189453125,24.0,37.0,-13.0
2,51,singular,6.29425048828125e-05,41.75,28.625,13.125
2,52,plural,0.0052490234375,29.0,34.25,-5.25
2,53,singular,0.0006866455078125,31.0,21.125,9.875
