epoch,wug_proj,wugs_proj,dist
1,0.07244397699832916,0.08964043110609055,0.017196454107761383
2,0.06273195892572403,0.09982278943061829,0.03709083050489426
3,0.05428192764520645,0.10676616430282593,0.052484236657619476
4,0.04837942123413086,0.11152005195617676,0.0631406307220459
5,0.04013485834002495,0.11861075460910797,0.07847589254379272
6,0.03520794212818146,0.12260851263999939,0.08740057051181793
7,0.027960078790783882,0.12894468009471893,0.1009846031665802
8,0.023200519382953644,0.1334431767463684,0.11024265736341476
9,0.017448600381612778,0.13774026930332184,0.12029166519641876
10,0.011201532557606697,0.14336779713630676,0.13216626644134521
11,0.0071157230995595455,0.14628660678863525,0.13917088508605957
12,0.0028915214352309704,0.1492834985256195,0.14639197289943695
13,-0.0011578872799873352,0.15361452102661133,0.15477240085601807
14,-0.0030583548359572887,0.1546950340270996,0.15775339305400848
15,-0.00647413544356823,0.15744012594223022,0.1639142632484436
16,-0.006690773647278547,0.15862798690795898,0.16531875729560852
17,-0.00989835150539875,0.16051888465881348,0.17041723430156708
18,-0.014546026475727558,0.16320909559726715,0.17775511741638184
19,-0.01814444363117218,0.165930837392807,0.1840752810239792
20,-0.01899683102965355,0.1670580953359604,0.18605493009090424
21,-0.021094411611557007,0.16873790323734283,0.18983231484889984
22,-0.024185363203287125,0.170099675655365,0.19428503513336182
23,-0.029650434851646423,0.17432384192943573,0.20397427678108215
24,-0.030932115390896797,0.17508642375469208,0.20601853728294373
