epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.854465640188793,1.008020281791687,0.005813554860651493,84.54726839065552,80.84932328765669,1.1171875,1.1640625,1.0794202089309692,1.484375,0.154296875, |  | 돝 | ﱇ | 팖,옾 | 옭 | 괙 | אוטוב | 돝,0.8781512379646301,0.9075630307197571,0.848739504814148
2,1.8143897256547443,0.005838180426508188,1.2007910013198853,42.10628348986308,39.44364126548171,1.125,1.1640625,1.0794202089309692,1.4921875,0.1513671875, |  | 돝 | ﱇ | 팖,옾 | אוטוב | 옭 | 괙 | 킅,0.894957959651947,0.8739495873451233,0.9159663915634155
