hook,layer,tok,unit,attribution
mlp_act,22,5,1172,0.38985273241996765
mlp_act,17,5,2198,0.14026005566120148
mlp_act,17,5,1698,0.11908242106437683
mlp_act,22,11,1172,0.09413303434848785
mlp_act,12,5,3782,0.04985494539141655
mlp_act,22,11,5103,0.03696863725781441
mlp_act,22,6,1172,0.025920799002051353
mlp_act,2,5,2668,0.025161543861031532
mlp_act,27,11,1340,0.024717433378100395
mlp_act,27,11,4987,0.024140268564224243
mlp_act,7,6,3676,0.023203499615192413
mlp_act,2,6,2668,0.02255694568157196
mlp_act,27,11,3309,0.01800503209233284
mlp_act,17,11,3154,0.016904490068554878
mlp_act,12,11,3936,0.01659483090043068
mlp_act,22,8,1172,0.016592590138316154
mlp_act,22,11,3350,0.016303788870573044
mlp_act,17,5,1258,0.01561666652560234
mlp_act,22,11,4290,0.015327194705605507
mlp_act,17,11,3945,0.014743181876838207
mlp_act,27,11,368,0.014645189046859741
mlp_act,22,8,5103,0.013767730444669724
mlp_act,7,5,4590,0.013714547269046307
mlp_act,17,11,610,0.01311078853905201
mlp_act,17,11,5914,0.012753963470458984
mlp_act,27,11,2350,0.012373493984341621
mlp_act,7,5,5826,0.011213477700948715
mlp_act,27,11,1227,0.011184565722942352
mlp_act,7,6,3907,0.010502574034035206
mlp_act,7,6,494,0.010378284379839897
mlp_act,22,11,5911,0.010265457443892956
mlp_act,12,11,2867,0.010234870947897434
mlp_act,22,5,3704,0.01018777210265398
mlp_act,27,11,3782,0.010148512199521065
mlp_act,12,11,4829,0.009663434699177742
mlp_act,22,11,2301,0.009545211680233479
mlp_act,17,6,3945,0.009230776689946651
mlp_act,27,11,4485,0.009161843918263912
mlp_act,7,6,5826,0.00902254693210125
mlp_act,12,6,3782,0.008796271868050098
mlp_act,22,5,5155,0.008703930303454399
mlp_act,17,11,895,0.008488333784043789
mlp_act,12,5,4829,0.008382870815694332
mlp_act,22,5,923,0.008296655490994453
mlp_act,27,11,3387,0.008255751803517342
mlp_act,22,5,3623,0.007795550860464573
mlp_act,17,5,4624,0.007757306098937988
mlp_act,12,11,1894,0.007427670061588287
mlp_act,7,11,4723,0.0071761938743293285
mlp_act,12,11,1753,0.0069997780956327915
mlp_act,27,11,1678,0.006944529712200165
mlp_act,22,8,4290,0.006867865100502968
mlp_act,17,11,625,0.006861806381493807
mlp_act,12,11,1059,0.006813136860728264
mlp_act,17,11,820,0.0067984419874846935
mlp_act,17,6,3893,0.006715718191117048
mlp_act,12,8,3936,0.006541225127875805
mlp_act,17,11,359,0.006498017348349094
mlp_act,12,5,1273,0.006497399881482124
mlp_act,17,6,2198,0.006148587446659803
mlp_act,17,8,3154,0.0061302087269723415
mlp_act,7,7,3676,0.005993979517370462
mlp_act,17,5,2432,0.005946468561887741
mlp_act,7,11,4059,0.005783660337328911
mlp_act,17,11,5167,0.005699961446225643
mlp_act,22,11,2425,0.005620351526886225
mlp_act,22,5,3764,0.005566996056586504
mlp_act,17,11,2707,0.00533011369407177
mlp_act,27,11,3746,0.005266807973384857
mlp_act,2,5,3614,0.005232602823525667
mlp_act,12,5,3630,0.005182652268558741
mlp_act,17,5,5946,0.005157813895493746
mlp_act,17,11,1755,0.005137250293046236
mlp_act,7,5,2866,0.0050883423537015915
mlp_act,12,6,2867,0.005070414859801531
