epoch,wug_proj,wugs_proj,dist
1,0.048419203609228134,0.06027563288807869,0.011856429278850555
2,0.03106590174138546,0.07171659171581268,0.040650688111782074
3,0.0231388621032238,0.07819622755050659,0.05505736544728279
4,0.020705293864011765,0.07855331152677536,0.057848017662763596
5,0.017073504626750946,0.08140495419502258,0.06433144956827164
6,0.015611696057021618,0.08305460959672928,0.06744291633367538
7,0.013425614684820175,0.08419530838727951,0.07076969742774963
8,0.01254328154027462,0.08461984992027283,0.07207656651735306
9,0.012272417545318604,0.08475703001022339,0.07248461246490479
10,0.011981887742877007,0.08509435504674911,0.07311246544122696
11,0.011541646905243397,0.08527210354804993,0.0737304538488388
12,0.00947505608201027,0.08717342466115952,0.07769836485385895
