epoch,wug_proj,wugs_proj,dist
1,0.005905473604798317,0.11352492868900299,0.10761945694684982
2,-0.01077468041330576,0.13141092658042908,0.14218561351299286
3,-0.012670887634158134,0.1336381435394287,0.146309033036232
4,-0.015518632717430592,0.13639739155769348,0.1519160270690918
5,-0.016282331198453903,0.13715699315071106,0.15343932807445526
6,-0.022528842091560364,0.1428968608379364,0.16542570292949677
7,-0.01951024681329727,0.13956910371780396,0.15907934308052063
8,-0.022195689380168915,0.14207540452480316,0.16427108645439148
9,-0.028775714337825775,0.1484241485595703,0.17719987034797668
10,-0.0368000753223896,0.15642812848091125,0.19322820007801056
