epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,16.625,5.96875,13.6875,-7.71875
1,4,plural,6.375,10.0,16.0,-6.0
1,5,singular,15.5625,8.1875,15.3125,-7.125
1,8,plural,12.5625,5.78125,14.5625,-8.78125
1,9,singular,15.9375,6.71875,15.375,-8.65625
1,10,plural,4.84375,10.875,17.125,-6.25
1,11,singular,11.1875,10.625,18.0,-7.375
1,12,plural,7.90625,8.75,17.25,-8.5
1,13,singular,15.5,8.6875,16.5,-7.8125
1,14,plural,4.40625,12.875,17.875,-5.0
1,19,singular,19.125,7.59375,17.125,-9.53125
1,20,plural,6.90625,10.3125,16.75,-6.4375
1,21,singular,9.4375,12.25,19.25,-7.0
1,22,plural,4.125,11.9375,19.125,-7.1875
1,23,singular,11.3125,11.125,17.875,-6.75
1,24,plural,1.7421875,15.625,20.875,-5.25
1,25,singular,12.0,12.125,18.875,-6.75
1,26,plural,4.40625,12.75,19.375,-6.625
1,29,singular,12.9375,12.0,20.75,-8.75
1,30,plural,1.3515625,16.375,21.25,-4.875
2,31,singular,9.1875,13.625,21.0,-7.375
2,32,plural,3.71875,14.75,21.625,-6.875
2,33,singular,7.90625,14.8125,20.875,-6.0625
2,34,plural,0.388671875,17.25,22.75,-5.5
2,35,singular,13.75,13.75,21.5,-7.75
2,38,plural,5.625,15.375,22.625,-7.25
2,39,singular,7.28125,16.875,22.125,-5.25
2,40,plural,0.197265625,18.875,24.0,-5.125
2,42,plural,0.193359375,18.875,24.0,-5.125
2,43,singular,5.25,18.75,22.5,-3.75
2,44,plural,0.291015625,19.75,23.5,-3.75
2,45,singular,7.96875,17.125,23.25,-6.125
2,47,singular,4.8125,19.5,22.0,-2.5
2,49,singular,3.765625,19.375,22.875,-3.5
2,52,plural,0.73828125,20.625,23.0,-2.375
2,53,singular,2.28125,21.0,22.875,-1.875
2,54,plural,2.5,19.375,21.375,-2.0
2,57,singular,2.546875,20.25,21.375,-1.125
2,58,plural,1.3671875,20.375,22.625,-2.25
2,60,plural,0.4296875,22.75,23.875,-1.125
3,61,singular,1.765625,21.25,22.5,-1.25
3,62,plural,2.828125,21.125,24.625,-3.5
3,63,singular,7.28125,20.5,24.125,-3.625
3,64,plural,0.498046875,23.875,24.5,-0.625
3,65,singular,1.2109375,22.625,22.875,-0.25
3,66,plural,0.50390625,21.875,24.25,-2.375
3,69,singular,0.55859375,24.75,23.75,1.0
3,71,singular,0.353515625,24.125,23.0,1.125
3,73,singular,0.54296875,23.375,22.25,1.125
3,75,singular,2.453125,22.75,23.5,-0.75
3,76,plural,1.4375,25.5,24.375,1.125
3,77,singular,0.81640625,23.625,23.5,0.125
3,78,plural,1.25,24.75,24.75,0.0
3,81,singular,0.419921875,25.25,23.5,1.75
3,82,plural,0.431640625,23.625,25.0,-1.375
3,84,plural,0.37109375,24.625,25.625,-1.0
3,86,plural,0.7890625,25.25,25.125,0.125
3,87,singular,0.7890625,24.875,24.5,0.375
3,88,plural,0.796875,24.625,24.5,0.125
3,90,plural,0.1201171875,24.0,26.25,-2.25
4,91,singular,1.0,24.0,24.375,-0.375
4,92,plural,0.251953125,24.5,25.875,-1.375
4,93,singular,1.140625,24.125,24.75,-0.625
4,94,plural,1.1953125,24.75,26.625,-1.875
4,95,singular,0.80078125,23.875,24.0,-0.125
4,96,plural,0.5390625,25.5,25.875,-0.375
4,97,singular,1.1484375,24.875,25.0,-0.125
4,98,plural,1.0546875,26.125,25.75,0.375
4,100,plural,0.3359375,24.5,25.5,-1.0
4,101,singular,1.3359375,24.25,25.25,-1.0
4,102,plural,0.31640625,24.5,25.875,-1.375
4,103,singular,0.1279296875,25.75,23.375,2.375
4,104,plural,0.146484375,23.75,26.25,-2.5
4,107,singular,0.068359375,27.375,24.25,3.125
4,110,plural,0.302734375,25.5,26.625,-1.125
4,112,plural,0.294921875,25.25,26.375,-1.125
4,113,singular,0.27734375,26.25,24.625,1.625
4,114,plural,0.08642578125,24.625,27.125,-2.5
4,117,singular,2.859375,25.0,26.375,-1.375
4,119,singular,0.0400390625,28.0,24.0,4.0
5,121,singular,0.2021484375,26.25,24.625,1.625
5,124,plural,0.984375,26.5,26.0,0.5
5,125,singular,0.70703125,25.75,25.25,0.5
5,126,plural,1.28125,27.375,26.5,0.875
5,128,plural,0.05078125,23.5,27.25,-3.75
5,129,singular,0.2294921875,25.75,24.25,1.5
5,130,plural,0.09423828125,25.125,27.5,-2.375
5,132,plural,0.1513671875,25.75,27.625,-1.875
5,133,singular,1.2421875,24.125,25.0,-0.875
5,134,plural,0.1298828125,24.375,26.75,-2.375
5,135,singular,1.21875,27.0,25.5,1.5
5,141,singular,0.0174560546875,29.0,24.625,4.375
5,143,singular,0.017822265625,29.0,24.5,4.5
5,144,plural,0.23046875,26.0,27.375,-1.375
5,145,singular,0.0419921875,28.5,25.0,3.5
5,146,plural,0.130859375,25.75,27.75,-2.0
5,147,singular,0.64453125,25.625,25.5,0.125
5,148,plural,1.7109375,26.5,25.0,1.5
5,149,singular,0.0908203125,26.875,24.375,2.5
5,150,plural,0.421875,27.0,28.875,-1.875
6,151,singular,0.123046875,27.0,24.875,2.125
6,152,plural,0.11669921875,25.75,27.875,-2.125
6,153,singular,0.59375,26.125,25.875,0.25
6,154,plural,0.3203125,26.75,27.75,-1.0
6,155,singular,0.0400390625,28.75,25.375,3.375
6,156,plural,0.107421875,25.0,27.375,-2.375
6,157,singular,0.65234375,26.875,26.625,0.25
6,160,plural,0.64453125,25.875,26.0,-0.125
6,161,singular,0.050537109375,27.375,24.25,3.125
6,162,plural,0.5390625,27.0,27.5,-0.5
6,163,singular,1.8125,25.125,26.75,-1.625
6,166,plural,0.05078125,25.375,28.375,-3.0
6,168,plural,0.056884765625,25.625,28.5,-2.875
6,170,plural,0.1650390625,25.875,27.625,-1.75
6,173,singular,0.5703125,28.125,26.875,1.25
6,174,plural,0.1982421875,25.75,27.375,-1.625
6,175,singular,0.396484375,25.75,25.0,0.75
6,177,singular,0.0126953125,29.625,24.875,4.75
6,179,singular,0.0089111328125,29.75,24.5,5.25
6,180,plural,0.765625,28.375,28.875,-0.5
7,181,singular,0.042724609375,28.0,24.75,3.25
7,182,plural,0.1455078125,26.75,28.625,-1.875
7,183,singular,0.2109375,26.0,24.5,1.5
7,184,plural,0.0458984375,25.125,28.375,-3.25
7,185,singular,0.051025390625,29.0,25.875,3.125
7,186,plural,0.03955078125,25.5,28.75,-3.25
7,187,singular,0.04296875,27.875,24.625,3.25
7,188,plural,0.10302734375,27.5,30.625,-3.125
7,189,singular,0.55859375,28.625,27.5,1.125
7,190,plural,0.490234375,28.0,28.5,-0.5
7,191,singular,1.0078125,27.375,27.875,-0.5
7,192,plural,0.63671875,27.375,27.5,-0.125
7,195,singular,0.02197265625,29.75,25.75,4.0
7,199,singular,0.022705078125,29.875,26.0,3.875
7,200,plural,0.43359375,26.0,26.625,-0.625
7,201,singular,0.53125,27.125,26.75,0.375
7,202,plural,0.0235595703125,24.875,28.875,-4.0
7,204,plural,0.09130859375,26.0,28.375,-2.375
7,209,singular,0.98046875,25.875,26.375,-0.5
7,210,plural,0.2041015625,26.625,28.125,-1.5
