epoch,wug_proj,wugs_proj,dist
1,-0.00533044058829546,0.06428168714046478,0.06961213052272797
2,-0.007529634982347488,0.06625522673130035,0.07378485798835754
3,-0.020184669643640518,0.08021222054958344,0.10039688646793365
4,-0.02323596365749836,0.08347456902265549,0.1067105308175087
5,-0.01994522288441658,0.07975880801677704,0.09970402717590332
6,-0.02810261771082878,0.08809274435043335,0.11619536578655243
7,-0.02896430529654026,0.08937014639377594,0.11833444982767105
8,-0.03302193433046341,0.09314251691102982,0.12616445124149323
9,-0.03371356427669525,0.09413685649633408,0.12785041332244873
10,-0.03332320228219032,0.09375932812690735,0.12708252668380737
