epoch,wug_proj,wugs_proj,dist
1,0.021039100363850594,0.1385340541601181,0.11749495565891266
2,-0.0074313730001449585,0.16321781277656555,0.1706491857767105
3,-0.023256462067365646,0.17432227730751038,0.19757874310016632
4,-0.038095809519290924,0.1880224049091339,0.22611820697784424
5,-0.05554160475730896,0.20294740796089172,0.2584890127182007
6,-0.059360750019550323,0.20637241005897522,0.26573315262794495
7,-0.06733036041259766,0.21305426955223083,0.2803846299648285
8,-0.0763794407248497,0.21785184741020203,0.2942312955856323
9,-0.08650263398885727,0.2249666303396225,0.31146925687789917
10,-0.08988340198993683,0.22705042362213135,0.316933810710907
11,-0.09536038339138031,0.2306540310382843,0.3260143995285034
12,-0.10399875044822693,0.23632830381393433,0.34032705426216125
