epoch,wug_proj,wugs_proj,dist
1,0.010090533643960953,0.08109766244888306,0.0710071325302124
2,-0.0073395222425460815,0.09106317162513733,0.09840269386768341
3,-0.014885615557432175,0.09687849879264832,0.11176411807537079
4,-0.015712520107626915,0.09756724536418915,0.11327976733446121
5,-0.023759756237268448,0.1039278507232666,0.12768760323524475
6,-0.027055932208895683,0.10640783607959747,0.1334637701511383
7,-0.027747413143515587,0.10628354549407959,0.13403095304965973
8,-0.03119441494345665,0.10948885232210159,0.14068326354026794
9,-0.03396481275558472,0.11202768236398697,0.1459924876689911
10,-0.03324645012617111,0.11130549013614655,0.14455193281173706
11,-0.03476877510547638,0.11243939399719238,0.14720816910266876
12,-0.035615384578704834,0.11339940875768661,0.14901480078697205
13,-0.03636043146252632,0.11379200965166092,0.15015244483947754
14,-0.038292307406663895,0.11570083349943161,0.1539931446313858
15,-0.03850259631872177,0.11595026403665543,0.1544528603553772
