epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,1.0963218212127686,0.18829473853111267,57.01419270833333,59.133854166666666,1.453125,1.4453125,1.4494974613189697,1.9453125,0.09912109375,Trees |  birds |  trees |  cows |  houses, dogs |  chickens |  cats |  chairs |  door,0.6582733988761902,0.6546762585639954,0.6618704795837402
2,,0.373258113861084,0.16230039298534393,42.49964192708333,42.04002278645833,1.4453125,1.453125,1.4494974613189697,1.9609375,0.08251953125,Trees |  trees |  birds |  gates |  walls, dogs |  chickens |  cats |  chairs |  cars,0.6762589812278748,0.6906474828720093,0.6618704795837402
3,,0.13042767345905304,0.10982942581176758,21.571944173177084,22.143988800048827,1.453125,1.4453125,1.4494974613189697,1.9921875,0.06005859375,Trees |  gates |  trees |  Houses | deer, dogs |  cats |  chickens |  cars |  chairs,0.7158273458480835,0.6402877569198608,0.7913669347763062
