epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,13.0,11.1875,18.125,-6.9375
1,3,singular,6.96875,14.5625,17.0,-2.4375
1,4,plural,10.375,16.25,13.375,2.875
1,8,plural,2.03125,17.125,20.5,-3.375
1,9,singular,6.71875,16.0,17.875,-1.875
1,10,plural,1.9609375,18.5,20.25,-1.75
1,14,plural,0.470703125,18.125,23.75,-5.625
1,15,singular,5.875,18.0,23.5,-5.5
1,16,plural,3.109375,22.0,22.125,-0.125
1,17,singular,8.375,19.375,19.625,-0.25
1,18,plural,0.16796875,21.875,24.5,-2.625
1,20,plural,6.53125,22.0,21.375,0.625
1,21,singular,2.828125,23.875,26.375,-2.5
1,22,plural,3.015625,23.875,21.5,2.375
1,23,singular,3.046875,23.0,25.875,-2.875
1,24,plural,0.10107421875,24.375,26.75,-2.375
1,25,singular,0.09912109375,25.25,22.0,3.25
1,27,singular,0.96875,23.625,24.0,-0.375
1,28,plural,0.609375,24.875,25.125,-0.25
1,29,singular,0.84765625,24.0,22.0,2.0
2,31,singular,0.23046875,25.625,22.125,3.5
2,32,plural,1.234375,27.0,26.125,0.875
2,34,plural,0.36328125,23.875,25.25,-1.375
2,35,singular,1.8203125,25.0,26.625,-1.625
2,36,plural,3.3125,29.25,26.0,3.25
2,37,singular,1.015625,26.875,27.375,-0.5
2,38,plural,0.0390625,24.125,27.5,-3.375
2,39,singular,0.234375,24.75,23.25,1.5
2,40,plural,0.2890625,25.875,27.0,-1.125
2,41,singular,0.2216796875,25.625,24.125,1.5
2,42,plural,0.64453125,24.625,25.0,-0.375
2,44,plural,0.498046875,24.75,25.25,-0.5
2,46,plural,1.34375,24.25,26.875,-2.625
2,47,singular,2.484375,25.5,27.875,-2.375
2,49,singular,0.062255859375,27.375,24.5,2.875
2,50,plural,0.0634765625,26.0,28.75,-2.75
2,51,singular,0.17578125,26.375,24.625,1.75
2,54,plural,0.015380859375,24.75,29.0,-4.25
2,55,singular,0.302734375,28.875,25.125,3.75
2,57,singular,0.031982421875,28.25,24.125,4.125
3,61,singular,0.0228271484375,28.75,24.375,4.375
3,63,singular,0.03955078125,29.125,25.875,3.25
3,66,plural,0.9765625,29.25,28.75,0.5
3,68,plural,0.000621795654296875,23.125,30.875,-7.75
3,69,singular,2.46875,25.0,27.375,-2.375
3,71,singular,0.050048828125,28.0,24.5,3.5
3,74,plural,1.140625,29.625,28.875,0.75
3,75,singular,0.150390625,26.25,24.375,1.875
3,77,singular,0.7734375,28.125,27.75,0.375
3,78,plural,0.10205078125,24.875,27.375,-2.5
3,80,plural,0.4765625,27.875,28.375,-0.5
3,81,singular,0.1650390625,27.75,26.0,1.75
3,82,plural,0.04931640625,26.5,29.5,-3.0
3,83,singular,0.287109375,28.5,27.375,1.125
3,84,plural,0.06298828125,26.25,29.0,-2.75
3,85,singular,0.1865234375,30.0,28.375,1.625
3,86,plural,2.8125,27.5,24.75,2.75
3,88,plural,0.11474609375,27.25,30.125,-2.875
3,89,singular,0.484375,26.875,26.375,0.5
3,90,plural,0.034423828125,24.375,28.125,-3.75
4,91,singular,0.0712890625,28.625,25.875,2.75
