epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,6.198691153258551e-06,18.095449447631836,68.13598683789218,60.737626139322934,1.078125,1.078125,1.0794202089309692,1.9375,-0.609375, dragon |  Dragon | 🐉 | ᛟ | Dragon, deux |  двух | 💏 |  cats | 两只,0.5630252361297607,0.38655462861061096,0.7394958138465881
2,,0.7663699388504028,5.399283691076562e-05,36.43824001911392,40.53127024769783,1.078125,1.078125,1.0794202089309692,1.9765625,-0.66796875, dragon |  Dragon | 🐉 | 🐲 | Dragon, двух |  deux | 两只 | 两位 |  two,0.668067216873169,0.6134454011917114,0.7226890921592712
3,,0.0,20.173757553100586,38.059371633022735,35.72459869409725,1.078125,1.078125,1.0794202089309692,2.0625,-0.81640625,🐲 |  dragon | 🐉 | creature |  creature, deux |  two |  Two | 两位 | Two,0.5042017102241516,0.9159663915634155,0.09243697673082352
4,,5.185541152954102,1.1201298236846924,48.20420474633575,41.26472527592365,1.078125,1.078125,1.0794202089309692,2.09375,-0.875,🐲 |  dragon |  mythical | 🐉 | 	answer,两位 | 两家 | Two |  two |  Two,0.5,0.0,1.0
5,,0.6003694534301758,0.11317090690135956,57.45487977664592,52.264516417694935,1.078125,1.078125,1.0794202089309692,1.9921875,-0.69921875,🐲 | 🐉 |  creature | creature |  dragon, two |  deux |  Two | 两位 | two,0.6974790096282959,0.5882353186607361,0.8067227005958557
