epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,49.82618769009905,27.730207443237305,0.0,52.600007406870525,47.46667383807479,5.71875,6.75,1.4494974613189697,11.875,-0.8125, handjob |  glimpse |  tudo |  mover | _fecha, kittens |  animals |  dinosaurs |  passengers |  experts,0.5378151535987854,0.3361344635486603,0.7394958138465881
2,61.99846296816443,0.0,78.81046295166016,34.2123046875,34.21230471457044,9.375,9.8125,1.4494974613189697,18.875,-0.921875, squirrel |  kitten |  glimpse |  girl |  bureauc,学生们 | 孩子们 | (users | 老师们 | 同学们,0.5882353186607361,0.23529411852359772,0.9411764740943909
3,62.99166666666667,0.0,76.5999984741211,36.3,36.30000010679166,11.1875,11.9375,1.4494974613189697,22.75,-0.94140625, protagonist |  girl |  bitch |  kitten |  daughter,学生们 | (users | 同学们 | 孩子们 |  frogs,0.6302521228790283,0.9579831957817078,0.3025210201740265
4,45.00833333333333,36.07500076293945,2.8707361707347445e-05,20.96666667951892,20.966666666666665,11.3125,12.25,1.4494974613189697,23.25,-0.94921875, handjob |  bitch |  monkey |  kitten |  meisje,孩子们 |  animals | 学生们 |  students | (users,0.605042040348053,0.29411765933036804,0.9159663915634155
5,55.37291701634725,0.0,113.19999694824219,36.43333333333333,36.43333333333333,13.4375,13.5625,1.4494974613189697,26.75,-0.9609375, squirrel |  kitten |  bureauc |  snake |  glimpse,同学们 | 学生们 | 孩子们 | 老师们 | (users,0.575630247592926,0.7142857313156128,0.43697479367256165
6,52.85353311213937,0.0,137.60000610351562,20.782454427083334,20.782405598958334,13.75,13.875,1.4494974613189697,27.375,-0.9609375, kitten |  squirrel |  bureauc |  snake |  monkey,同学们 | 学生们 | 老师们 | (users | 	users,0.5588235259056091,0.6722689270973206,0.4453781545162201
7,51.466729720433555,32.17499923706055,0.0,31.566666666666666,31.566666666666666,15.6875,15.8125,1.4494974613189697,31.25,-0.96875, handjob |  shemale |  pornstar |  bureauc |  glimpse,孩子们 | 学生们 | 老师们 | (users | 	users,0.651260495185852,0.32773110270500183,0.9747899174690247
