epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,7.081567208468914,3.194347381591797,0.8399094939231873,92.59694417317708,86.0413882891337,1.09375,1.09375,1.0794202089309692,1.4453125,0.1328125, houses |  doors |  walls |  trees |  dogs, |  |  gates | 貓 |  cats,0.6848739385604858,0.5630252361297607,0.8067227005958557
2,1.2792243494652211,1.1536434888839722,0.0345948152244091,63.0826171875,53.28268229166667,1.109375,1.109375,1.0794202089309692,1.4453125,0.1455078125, houses |  doors |  [wugs] |  walls |  trees, |  |  cats | 貓 |  birds,0.8865545988082886,0.8235294222831726,0.9495798349380493
3,0.6621098862247891,0.4699192941188812,0.0455968864262104,43.1939697265625,37.87631022135417,1.109375,1.109375,1.0794202089309692,1.453125,0.1484375, [wugs] |  houses |  doors |  dogs |  walls, |  |  cats |  birds | 貓,0.9285714030265808,0.9411764740943909,0.9159663915634155
4,0.47058144859814394,0.6420023441314697,0.018929477781057358,32.976993815104166,31.285017903645834,1.1171875,1.1171875,1.0794202089309692,1.453125,0.1474609375, [wugs] |  houses |  doors |  walls |  dogs, cats |  |  |  birds | אנשים,0.9285714030265808,0.9579831957817078,0.8991596698760986
5,0.5785620734321129,0.4818631112575531,0.02891169674694538,28.880115763346353,27.977220153808595,1.1171875,1.1171875,1.0794202089309692,1.453125,0.1484375, [wugs] |  houses |  doors |  walls |  dogs, cats |  |  |  birds |  dogs,0.9201680421829224,0.9495798349380493,0.8907563090324402
6,0.24423559088803207,1.2641465663909912,0.0013090621214359999,15.998616536458334,15.972428385416666,1.1171875,1.1171875,1.0794202089309692,1.4609375,0.1474609375, [wugs] |  houses |  doors |  walls |  dogs, cats |  |  |  birds |  dogs,0.9159663915634155,0.8655462265014648,0.9663865566253662
7,0.5880305570595434,0.7155541777610779,0.008071590214967728,29.1111270904541,28.67324956258138,1.1171875,1.1171875,1.0794202089309692,1.4609375,0.146484375, [wugs] |  houses |  doors | 貓 |  walls, cats |  |  birds |  |  dogs,0.9285714030265808,0.9327731132507324,0.924369752407074
8,0.550909136629222,0.7628070116043091,0.006093117408454418,26.557510375976562,26.421343994140624,1.1171875,1.1171875,1.0794202089309692,1.4609375,0.1455078125, [wugs] |  houses |  doors | 貓 |  walls, cats |  birds |  |  |  dogs,0.9411764740943909,0.924369752407074,0.9579831957817078
