epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.040002383291721344,0.16688914597034454,62.6177635828654,66.05540364583334,1.078125,1.078125,1.0794202089309692,1.4296875,0.12451171875, |  | 옾 | ﴀ | 콬, chairs |  dogs |  cats |  chicks | ,0.5924369692802429,0.7478991746902466,0.43697479367256165
2,,0.01438247598707676,0.019990848377346992,18.207834180196127,18.135319010416666,1.078125,1.078125,1.0794202089309692,1.4453125,0.09521484375, |  | ﴀ |  davidjl | 봽, chairs |  dogs |  cats |  chicks | ,0.651260495185852,0.5126050710678101,0.7899159789085388
3,,0.009607085958123207,0.23320730030536652,12.696537346641223,13.272088670730591,1.078125,1.078125,1.0794202089309692,1.4921875,0.050048828125, |  | 봽 |  davidjl | ﴀ, chairs |  dogs |  cats |  chicks |  phones,0.6554622054100037,0.8739495873451233,0.43697479367256165
4,,0.5898884534835815,9.448480705032125e-05,11.573519520958264,11.677486141522726,1.078125,1.078125,1.0794202089309692,1.5078125,0.02197265625, |  | 봽 | 옾 | נפגע, cats |  chairs |  dogs |  chicks |  pigs,0.6302521228790283,0.26050421595573425,1.0
5,,3.0108695030212402,1.382825985274394e-06,14.343855610753598,14.255902926127115,1.078125,1.0859375,1.0794202089309692,1.5546875,-0.031494140625, |  | נפגע |  walls | 봽, dogs |  cats |  chicks |  chairs |  pigs,0.5378151535987854,0.07563025504350662,1.0
6,,0.0032282781321555376,0.002914025215432048,4.500124457478523,4.365165114402771,1.078125,1.078125,1.0794202089309692,1.5625,-0.049072265625, |  | נפגע |  davidjl | 봽, dogs |  chairs |  cats |  chicks |  pigs,0.9159663915634155,0.9159663915634155,0.9159663915634155
