epoch,wug_proj,wugs_proj,dist
1,0.017601536586880684,0.11238880455493927,0.09478726983070374
2,0.00885855033993721,0.11504172533750534,0.10618317127227783
3,-0.0009323405101895332,0.126173734664917,0.12710607051849365
4,-0.007055342197418213,0.12971939146518707,0.13677473366260529
5,-0.008509282022714615,0.13141188025474548,0.1399211585521698
6,-0.010696174576878548,0.13318532705307007,0.14388149976730347
7,-0.016615604981780052,0.139082670211792,0.1556982696056366
8,-0.016311712563037872,0.13898050785064697,0.15529221296310425
9,-0.01690801978111267,0.13949351012706757,0.15640152990818024
10,-0.01773069053888321,0.1400829702615738,0.1578136682510376
11,-0.017944112420082092,0.14024285972118378,0.15818697214126587
12,-0.019448766484856606,0.14191246032714844,0.1613612323999405
13,-0.018535815179347992,0.1408594846725464,0.15939530730247498
14,-0.02065533958375454,0.14292792975902557,0.16358326375484467
15,-0.020966604351997375,0.14350159466266632,0.1644681990146637
