epoch,wug_proj,wugs_proj,dist
1,0.06557781994342804,0.10659943521022797,0.04102161526679993
2,0.04401780664920807,0.1236238032579422,0.07960599660873413
3,0.025919362902641296,0.13660061359405518,0.11068125069141388
4,0.014856650494039059,0.147070974111557,0.13221432268619537
5,0.00914000254124403,0.15231549739837646,0.14317549765110016
6,-0.0015827590832486749,0.1606542468070984,0.1622370034456253
7,-0.012469010427594185,0.16771703958511353,0.18018604815006256
8,-0.01807870715856552,0.1696786880493164,0.18775740265846252
9,-0.01923762820661068,0.17119616270065308,0.1904337853193283
10,-0.026618096977472305,0.17129722237586975,0.19791531562805176
11,-0.03449692204594612,0.18021708726882935,0.21471400558948517
12,-0.034553322941064835,0.18035197257995605,0.2149052917957306
13,-0.036281879991292953,0.18223825097084045,0.2185201346874237
14,-0.056414104998111725,0.19473055005073547,0.2511446475982666
15,-0.0659499242901802,0.20251376926898956,0.26846370100975037
