hook,layer,tok,unit,attribution
mlp_act,22,5,1172,0.6396647691726685
mlp_act,17,5,2198,0.14446431398391724
mlp_act,17,5,1698,0.1166769489645958
mlp_act,17,5,1258,0.06938084214925766
mlp_act,27,5,4485,0.06272132694721222
mlp_act,12,5,3782,0.0595761239528656
mlp_act,27,5,4987,0.043382544070482254
mlp_act,27,5,303,0.028969205915927887
mlp_act,2,5,2668,0.02855790965259075
mlp_act,22,5,923,0.027861587703227997
mlp_act,27,5,1227,0.027302199974656105
mlp_act,27,5,3782,0.023633254691958427
mlp_act,22,5,3704,0.02048874832689762
mlp_act,27,5,1154,0.019564364105463028
mlp_act,7,5,5826,0.016794255003333092
mlp_act,22,5,3623,0.01616816595196724
