epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,6.3125,15.4375,12.75,2.6875
1,2,plural,13.6875,15.8125,8.75,7.0625
1,4,plural,7.59375,18.375,14.5,3.875
1,5,singular,6.375,14.9375,12.6875,2.25
1,6,plural,11.625,15.375,12.0625,3.3125
1,9,singular,3.15625,18.125,15.625,2.5
1,10,plural,9.625,15.3125,13.8125,1.5
1,11,singular,0.306640625,24.25,18.25,6.0
1,12,plural,3.59375,16.25,19.875,-3.625
1,13,singular,1.5703125,22.5,23.625,-1.125
1,15,singular,0.1015625,26.0,20.875,5.125
1,18,plural,5.5,26.5,21.0,5.5
1,20,plural,0.283203125,22.5,24.375,-1.875
1,23,singular,3.078125,21.625,24.625,-3.0
1,24,plural,4.15625,27.875,23.75,4.125
1,25,singular,0.5703125,22.625,22.0,0.625
1,26,plural,0.2119140625,25.0,26.5,-1.5
1,27,singular,0.53125,24.75,23.875,0.875
1,29,singular,0.546875,23.75,19.625,4.125
1,30,plural,9.0,30.5,21.5,9.0
2,31,singular,1.515625,24.125,25.375,-1.25
2,34,plural,0.52734375,26.375,26.75,-0.375
2,37,singular,0.060546875,25.125,22.0,3.125
2,38,plural,0.0279541015625,24.875,28.5,-3.625
2,40,plural,1.3359375,26.75,25.75,1.0
2,41,singular,1.9296875,23.375,25.125,-1.75
2,44,plural,0.134765625,23.25,26.125,-2.875
2,47,singular,1.125,25.25,25.875,-0.625
2,49,singular,0.0020294189453125,29.625,21.75,7.875
2,50,plural,0.6953125,23.5,24.125,-0.625
2,51,singular,0.0023956298828125,27.875,21.125,6.75
2,52,plural,0.00201416015625,17.875,30.0,-12.125
2,53,singular,0.0166015625,28.25,23.625,4.625
2,54,plural,0.478515625,26.625,27.125,-0.5
2,55,singular,0.408203125,25.75,24.875,0.875
2,56,plural,0.2138671875,25.0,26.5,-1.5
2,57,singular,0.1328125,27.5,25.5,2.0
2,58,plural,0.0135498046875,23.25,28.0,-4.75
2,59,singular,0.09228515625,27.5,25.125,2.375
2,60,plural,0.8359375,25.625,25.375,0.25
3,61,singular,0.07177734375,27.0,24.0,3.0
3,62,plural,0.0018310546875,22.0,28.75,-6.75
3,65,singular,0.2001953125,27.0,25.375,1.625
3,66,plural,0.00189208984375,22.0,29.375,-7.375
3,67,singular,0.00836181640625,27.5,22.375,5.125
3,69,singular,0.337890625,24.625,23.625,1.0
3,70,plural,2.28125,27.125,25.0,2.125
3,71,singular,1.703125,25.5,27.0,-1.5
3,72,plural,0.0634765625,25.75,28.5,-2.75
3,73,singular,0.001190185546875,28.625,21.125,7.5
3,76,plural,1.421875,27.125,26.0,1.125
3,77,singular,1.3359375,25.875,26.875,-1.0
3,78,plural,0.00286865234375,22.125,29.0,-6.875
3,79,singular,0.00360107421875,29.625,22.625,7.0
3,80,plural,0.255859375,26.375,27.625,-1.25
3,83,singular,0.01275634765625,28.5,24.0,4.5
3,84,plural,7.05718994140625e-05,15.5,33.0,-17.5
3,85,singular,0.439453125,25.5,24.875,0.625
3,86,plural,0.0003185272216796875,17.25,31.5,-14.25
3,90,plural,0.2041015625,26.25,27.75,-1.5
4,91,singular,0.00148773193359375,28.375,21.0,7.375
4,94,plural,0.0022125244140625,21.5,28.875,-7.375
4,95,singular,0.0035400390625,29.5,23.625,5.875
4,96,plural,0.1455078125,26.25,28.125,-1.875
4,97,singular,0.03466796875,28.0,24.375,3.625
4,98,plural,0.00604248046875,24.125,29.625,-5.5
4,99,singular,0.0556640625,27.875,24.875,3.0
4,101,singular,0.10009765625,26.25,23.25,3.0
4,102,plural,0.0032958984375,22.25,28.75,-6.5
4,105,singular,0.000396728515625,29.75,21.125,8.625
4,108,plural,0.00921630859375,24.75,29.5,-4.75
4,111,singular,0.004547119140625,27.625,21.75,5.875
4,112,plural,0.185546875,24.75,26.375,-1.625
4,114,plural,1.5974044799804688e-05,16.375,34.25,-17.875
4,115,singular,0.06884765625,27.875,25.0,2.875
4,116,plural,4.363059997558594e-05,17.75,33.25,-15.5
4,117,singular,0.07275390625,27.625,25.0,2.625
4,118,plural,0.005218505859375,24.375,29.75,-5.375
4,119,singular,0.5859375,25.5,25.25,0.25
4,120,plural,1.1015625,26.625,26.0,0.625
5,121,singular,0.00022411346435546875,30.125,20.625,9.5
5,122,plural,0.0244140625,25.25,29.0,-3.75
5,123,singular,0.000690460205078125,30.75,21.75,9.0
5,126,plural,3.695487976074219e-05,14.5625,34.0,-19.4375
5,127,singular,0.076171875,27.5,24.75,2.75
5,128,plural,0.0032958984375,22.25,28.75,-6.5
5,131,singular,0.0026092529296875,28.375,22.0,6.375
5,133,singular,0.00118255615234375,30.25,22.125,8.125
5,134,plural,4.458427429199219e-05,15.8125,33.5,-17.6875
5,135,singular,0.0003070831298828125,31.5,21.5,10.0
5,136,plural,0.039306640625,25.5,28.75,-3.25
5,137,singular,0.0003833770751953125,29.375,20.25,9.125
5,138,plural,0.056396484375,25.625,28.5,-2.875
5,139,singular,0.01226806640625,28.375,23.875,4.5
