run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p0007_seed80330_ep50,syntax,,alternating,1,0.0007,80330,50,,data/embeddings/init/noun_init.txt,False,5,True,4,4,0.59031599994784,0.010227220132946968,1.2525700330734253,0.8956834673881531,0.9208633303642273,0.8705036044120789,1.984375,0.115234375,-0.028199737891554832,0.15173819661140442,results/lr_ci_results_Qwen3-VL-2B-Instruct_text_lr0p0007_50seeds/seed_80330/syntax_alternating_lr0p0007_seed80330_ep50
