epoch,wug_proj,wugs_proj,dist
1,0.046834297478199005,0.07080023735761642,0.02396593987941742
2,0.023523615673184395,0.09452999383211136,0.07100638002157211
3,0.019506560638546944,0.09703536331653595,0.07752880454063416
4,0.012939480133354664,0.10374662280082703,0.09080713987350464
5,0.008117134682834148,0.10827475786209106,0.10015762597322464
6,0.005498310551047325,0.11053203046321869,0.10503371804952621
7,0.005311200395226479,0.11116645485162735,0.10585525631904602
8,0.0013732146471738815,0.11567239463329315,0.11429917812347412
9,-0.0018699783831834793,0.11858111619949341,0.12045109272003174
10,-0.003571414388716221,0.12105031311511993,0.12462172657251358
