epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,9.125878584384918,5.5456061363220215,1.7081571817398071,84.91662366101518,80.45445291201274,1.09375,1.1015625,1.0794202089309692,1.4453125,0.13671875, |  |  horses |  houses | ﰢ, |  |  lamps |  tables | 톺,0.6942446231842041,0.4892086386680603,0.8992805480957031
2,2.678617540640213,0.9938694834709167,0.8436881303787231,85.05987815856933,62.380940755208336,1.1171875,1.109375,1.0794202089309692,1.453125,0.1494140625, |  |  horses |  houses | ﰢ, |  |  lamps |  tables | 톺,0.8489208817481995,0.8273381590843201,0.8705036044120789
3,0.8193934056825432,0.4129412770271301,0.0894293263554573,41.05592447916667,29.872843424479168,1.1171875,1.1171875,1.0794202089309692,1.453125,0.158203125, |  |  horses |  houses |  cats, |  |  lamps |  tables | 톺,0.8597122430801392,0.8489208817481995,0.8705036044120789
4,0.4949265473075987,0.026893826201558113,0.6665822863578796,30.18616943359375,24.546346028645832,1.125,1.1171875,1.0794202089309692,1.453125,0.1611328125, |  |  horses |  [wugs] |  houses, |  |  lamps |  tables | 톺,0.8884891867637634,0.8920863270759583,0.8848921060562134
5,0.2024118874528843,0.9790355563163757,0.0029940418899059296,9.109683227539062,8.49690450032552,1.125,1.1328125,1.0794202089309692,1.4609375,0.16015625, |  |  horses |  [wugs] |  houses, |  |  lamps |  tables |  pets,0.8417266011238098,0.769784152507782,0.9136690497398376
6,0.4421914570286996,0.002499762224033475,1.0723193883895874,21.047057596842446,20.711629231770832,1.1328125,1.125,1.0794202089309692,1.4609375,0.1591796875, |  |  horses |  cats |  [wugs], |  |  lamps |  tables |  pets,0.8956834673881531,0.9496402740478516,0.8417266011238098
7,0.3092847913307878,0.0016935371095314622,1.1256953477859497,13.749534225463867,13.721556345621744,1.140625,1.125,1.0794202089309692,1.46875,0.1591796875, |  |  horses |  [wugs] |  cats, |  |  lamps |  tables |  pets,0.9064748287200928,0.9568345546722412,0.8561151027679443
