run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p001_seed27286_ep50,syntax,,alternating,1,0.001,27286,50,,data/embeddings/init/noun_init.txt,False,5,True,6,6,1.1200317696452304,0.00019499128393363208,2.4271132946014404,0.9159663915634155,0.9495798349380493,0.8823529481887817,2.015625,0.10693359375,-0.02184959501028061,0.13104093074798584,results/lr_sweep_results_text_5seeds/lr_0.001/seed_27286/syntax_alternating_lr0p001_seed27286_ep50
