epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.921918248261014,0.4547346234321594,0.7645204067230225,86.73817495505016,67.84298003514608,1.5,1.484375,1.4494974613189697,1.9453125,0.15234375, cities |  [wugs] |  towns |  bird |  book, dogs |  [wug] |  cats |  cars |  walls,0.8865545988082886,0.7983193397521973,0.9747899174690247
2,0.7856571166666981,1.57919442653656,0.002419394673779607,28.21595153808594,20.312046813964844,1.5078125,1.5078125,1.4494974613189697,1.953125,0.1552734375, [wugs] |  cities |  bird |  towns |  chicken, dogs |  [wug] |  cats |  kittens |  walls,0.8697478771209717,0.756302535533905,0.9831932783126831
3,0.954457486837229,0.8647715449333191,0.003511571092531085,30.724969802300134,29.46061552365621,1.5078125,1.5078125,1.4494974613189697,1.96875,0.15234375, [wugs] |  bird |  cities |  chicken |  towns, dogs |  cats |  [wug] |  cars |  trees,0.9117646813392639,0.831932783126831,0.9915966391563416
4,1.1428228187540375,0.0010629515163600445,1.8033196926116943,27.994674825668334,27.66421585083008,1.53125,1.5,1.4494974613189697,1.9765625,0.1474609375, bird |  [wugs] |  cities |  chicken |  book, dogs |  cats |  [wug] |  cars |  rats,0.9285714030265808,0.8823529481887817,0.9747899174690247
5,1.0954357879335666,2.2434499263763428,4.407074811751954e-05,26.182035477956138,26.012505809466045,1.5078125,1.5234375,1.4494974613189697,1.9765625,0.1494140625, [wugs] |  bird |  cities |  chicken |  towns, dogs |  cats |  [wug] |  kittens |  cars,0.8697478771209717,0.7478991746902466,0.9915966391563416
6,1.0876935367872345,0.8560237884521484,0.003119560657069087,23.310763239860535,23.07688266436259,1.5234375,1.515625,1.4494974613189697,1.984375,0.14453125, bird |  [wugs] |  cities |  chicken |  book, dogs |  cats |  [wug] |  kittens |  cars,0.9201680421829224,0.8571428656578064,0.9831932783126831
7,1.0036865962238986,0.9561509490013123,0.0018879084382206202,21.073322462042174,20.999923412005106,1.5234375,1.515625,1.4494974613189697,1.9921875,0.142578125, bird |  cities |  [wugs] |  chicken |  towns, dogs |  cats |  [wug] |  rats |  kittens,0.924369752407074,0.8571428656578064,0.9915966391563416
8,0.7391767780812103,0.0002229197561973706,2.107532262802124,16.171340064704417,16.08986579279105,1.5390625,1.5078125,1.4494974613189697,2.0,0.13671875, bird |  chicken |  cities |  book |  towns, dogs |  cats |  rats |  cars |  kittens,0.9369747638702393,0.924369752407074,0.9495798349380493
