idx,good_score,bad_score
1022,-8.6875,-8.6875
1023,-8.4375,-9.125
1024,-7.84375,-7.90625
1025,-7.5,-8.125
1026,-6.0,-6.03125
1027,-5.65625,-6.1875
1028,-5.34375,-5.40625
1029,-5.34375,-5.71875
1030,-7.9375,-7.96875
1031,-7.90625,-8.625
1032,-8.875,-8.9375
1033,-8.125,-9.0
1034,-6.65625,-6.6875
1035,-6.28125,-7.0
1036,-5.375,-5.375
1037,-5.5,-5.9375
1038,-5.5625,-5.46875
1039,-5.75,-5.96875
1040,-7.9375,-7.96875
1041,-7.90625,-8.625
1042,-7.5625,-7.5
1043,-6.8125,-7.4375
1044,-6.625,-6.59375
1045,-6.25,-6.78125
1046,-6.34375,-6.21875
1047,-5.9375,-6.28125
1048,-5.8125,-5.71875
1049,-5.65625,-5.9375
1050,-7.9375,-7.96875
1051,-7.90625,-8.625
1052,-8.5,-8.5625
1053,-7.6875,-8.4375
1054,-8.0625,-8.0
1055,-7.3125,-7.875
1056,-6.75,-6.65625
1057,-6.21875,-6.625
1058,-5.9375,-5.9375
1059,-6.03125,-6.375
1060,-7.9375,-7.96875
1061,-7.90625,-8.625
1062,-9.125,-9.0
1063,-8.8125,-9.4375
1064,-8.25,-8.1875
1065,-8.0,-8.4375
1066,-6.625,-6.625
1067,-7.09375,-7.46875
1068,-5.78125,-5.75
1069,-6.34375,-6.65625
1070,-7.9375,-7.96875
1071,-7.90625,-8.625
1072,-9.125,-8.8125
1073,-8.3125,-8.75
1074,-7.875,-7.875
1075,-7.96875,-8.5
1076,-6.40625,-6.34375
1077,-6.5625,-7.0
1078,-5.53125,-5.59375
1079,-5.96875,-6.375
1080,-7.9375,-7.96875
1081,-7.90625,-8.625
1082,-8.8125,-8.9375
1083,-9.0,-9.5625
1084,-8.125,-8.0
1085,-8.25,-9.0
1086,-6.71875,-6.75
1087,-6.6875,-7.34375
1088,-5.75,-5.78125
1089,-5.75,-6.21875
1090,-7.9375,-7.96875
1091,-7.90625,-8.625
1092,-8.625,-8.5625
1093,-8.5625,-9.1875
1094,-7.15625,-7.3125
1095,-7.46875,-8.125
1096,-5.8125,-5.9375
1097,-5.8125,-6.34375
1098,-5.6875,-5.71875
1099,-5.5625,-5.96875
1100,-8.1875,-9.3125
1101,-8.125,-8.75
1102,-8.1875,-8.75
1103,-7.84375,-8.625
1104,-7.53125,-7.8125
1105,-7.25,-7.96875
1106,-6.375,-6.5625
1107,-6.15625,-6.6875
1108,-5.84375,-5.90625
1109,-5.6875,-6.15625
1110,-8.1875,-9.3125
1111,-8.125,-8.75
1112,-8.8125,-9.4375
1113,-8.9375,-9.375
1114,-7.6875,-8.125
1115,-7.75,-8.25
1116,-6.53125,-6.59375
1117,-6.34375,-6.875
1118,-5.28125,-5.5
1119,-5.21875,-5.53125
1120,-8.1875,-9.3125
1121,-8.125,-8.75
1122,-8.625,-9.4375
1123,-8.4375,-9.0625
1124,-7.90625,-8.3125
1125,-7.5,-8.25
1126,-5.9375,-6.125
1127,-5.71875,-6.15625
1128,-5.28125,-5.4375
1129,-5.3125,-5.59375
1130,-8.1875,-9.3125
1131,-8.125,-8.75
1132,-8.9375,-9.875
1133,-8.5,-9.0625
1134,-6.625,-7.125
1135,-6.34375,-7.0625
1136,-5.3125,-5.4375
1137,-5.5,-5.78125
1138,-5.53125,-5.5625
1139,-5.84375,-5.96875
1140,-8.1875,-9.3125
1141,-8.125,-8.75
1142,-7.53125,-8.25
1143,-6.90625,-7.3125
1144,-6.6875,-7.09375
1145,-6.28125,-6.59375
1146,-6.3125,-6.4375
1147,-6.09375,-6.28125
1148,-5.75,-5.8125
1149,-5.65625,-5.9375
1150,-8.1875,-9.3125
1151,-8.125,-8.75
1152,-8.6875,-9.5625
1153,-7.875,-8.25
1154,-8.0,-8.25
1155,-7.46875,-7.875
1156,-6.78125,-6.6875
1157,-6.3125,-6.71875
1158,-5.96875,-6.0
1159,-6.0,-6.3125
1160,-8.1875,-9.3125
1161,-8.125,-8.75
1162,-9.25,-10.0
1163,-9.625,-9.625
1164,-8.375,-8.75
1165,-8.375,-8.5
1166,-6.5625,-6.875
1167,-7.125,-7.34375
1168,-5.71875,-6.0
1169,-6.40625,-6.59375
1170,-8.1875,-9.3125
1171,-8.125,-8.75
1172,-9.3125,-9.6875
1173,-8.625,-9.0625
1174,-7.84375,-8.125
1175,-7.875,-8.375
1176,-6.34375,-6.53125
1177,-6.5,-7.0
1178,-5.5625,-5.8125
1179,-6.0,-6.46875
1180,-8.1875,-9.3125
1181,-8.125,-8.75
1182,-8.8125,-9.4375
1183,-8.9375,-9.375
1184,-8.0,-8.25
1185,-8.25,-8.875
1186,-6.6875,-6.90625
1187,-6.6875,-7.3125
1188,-5.6875,-6.0
1189,-5.84375,-6.1875
1190,-8.1875,-9.3125
1191,-8.125,-8.75
1192,-8.625,-9.375
1193,-8.625,-9.0
1194,-7.25,-7.90625
1195,-7.4375,-8.1875
1196,-5.84375,-6.28125
1197,-5.90625,-6.375
1198,-5.59375,-5.6875
1199,-5.5625,-5.84375
1200,-8.5,-9.375
1201,-9.3125,-9.5
1202,-8.3125,-8.875
1203,-8.375,-8.625
1204,-7.71875,-7.9375
1205,-7.71875,-7.9375
1206,-6.5,-6.625
1207,-6.46875,-6.75
1208,-6.0,-6.0625
1209,-5.96875,-6.21875
1210,-8.5,-9.375
1211,-9.3125,-9.5
1212,-9.1875,-9.75
1213,-9.25,-9.3125
1214,-8.0,-8.125
1215,-7.875,-8.3125
1216,-6.84375,-6.9375
1217,-6.625,-7.0
1218,-5.5625,-5.5625
1219,-5.375,-5.625
1220,-8.5625,-9.5
1221,-9.25,-9.5
1222,-8.9375,-9.5
1223,-8.75,-9.125
1224,-8.25,-8.4375
1225,-8.125,-8.4375
1226,-6.15625,-6.25
1227,-6.0625,-6.3125
1228,-5.46875,-5.59375
1229,-5.59375,-5.75
1230,-8.5625,-9.5
1231,-9.25,-9.5
1232,-9.375,-10.125
1233,-8.8125,-9.25
1234,-6.90625,-7.0625
1235,-6.71875,-7.0
1236,-5.53125,-5.625
1237,-5.75,-5.9375
1238,-5.78125,-5.84375
1239,-6.03125,-6.28125
1240,-8.5625,-9.5
1241,-9.25,-9.5
1242,-7.78125,-8.25
1243,-7.3125,-7.5
1244,-6.84375,-6.90625
1245,-6.5625,-6.78125
1246,-6.53125,-6.59375
1247,-6.28125,-6.5625
1248,-5.96875,-5.90625
1249,-5.84375,-6.0625
1250,-8.5625,-9.5
1251,-9.25,-9.5
1252,-8.9375,-9.5
1253,-8.0,-8.25
1254,-8.5,-8.5625
1255,-7.9375,-8.25
1256,-7.0625,-7.0
1257,-6.5625,-6.875
1258,-6.15625,-6.21875
1259,-6.3125,-6.5
1260,-8.5625,-9.5
1261,-9.25,-9.5
1262,-9.6875,-10.125
1263,-9.75,-9.875
1264,-8.625,-8.6875
1265,-8.4375,-8.625
1266,-6.8125,-6.90625
1267,-7.375,-7.53125
1268,-5.96875,-6.0625
1269,-6.65625,-6.75
1270,-8.5625,-9.5
1271,-9.25,-9.5
1272,-9.5,-9.4375
1273,-8.8125,-9.0
1274,-8.0625,-8.25
1275,-8.25,-8.5
1276,-6.5625,-6.59375
1277,-6.84375,-7.09375
1278,-5.65625,-5.78125
1279,-6.28125,-6.46875
1280,-8.5625,-9.5
1281,-9.25,-9.5
1282,-9.1875,-9.5625
1283,-9.5625,-9.625
1284,-8.3125,-8.3125
1285,-8.75,-9.0
1286,-6.84375,-6.90625
1287,-7.0625,-7.34375
1288,-5.90625,-5.9375
1289,-6.03125,-6.25
1290,-8.5625,-9.5
1291,-9.25,-9.5
1292,-9.0,-9.4375
1293,-9.125,-9.125
1294,-7.53125,-7.71875
1295,-8.125,-8.3125
1296,-6.125,-6.25
1297,-6.28125,-6.5
1298,-5.75,-5.75
1299,-5.75,-6.0
1300,-8.4375,-9.8125
1301,-8.875,-9.25
1302,-8.5,-9.3125
1303,-8.5,-8.4375
1304,-8.0625,-8.4375
1305,-8.0625,-8.125
1306,-6.9375,-7.125
1307,-6.78125,-6.84375
1308,-6.28125,-6.4375
1309,-6.125,-6.09375
1310,-8.4375,-9.8125
1311,-8.875,-9.25
1312,-9.4375,-10.0
1313,-9.0625,-9.3125
1314,-8.4375,-8.5625
1315,-8.3125,-8.5625
1316,-7.09375,-7.28125
1317,-6.90625,-6.96875
1318,-5.6875,-5.78125
1319,-5.5625,-5.65625
1320,-8.4375,-9.8125
1321,-8.875,-9.25
1322,-9.25,-9.75
1323,-9.1875,-9.3125
1324,-8.5,-8.75
1325,-8.3125,-8.25
1326,-6.25,-6.375
1327,-6.21875,-6.34375
1328,-5.59375,-5.6875
1329,-5.6875,-5.78125
1330,-8.4375,-9.8125
1331,-8.875,-9.25
1332,-9.5625,-10.0
1333,-8.875,-8.9375
1334,-6.9375,-7.125
1335,-6.8125,-6.9375
1336,-5.59375,-5.71875
1337,-5.84375,-5.96875
1338,-5.75,-6.03125
1339,-6.375,-6.28125
1340,-8.4375,-9.8125
1341,-8.875,-9.25
1342,-7.59375,-8.0
1343,-7.21875,-7.21875
1344,-6.9375,-7.0625
1345,-6.65625,-6.875
1346,-6.5,-6.8125
1347,-6.46875,-6.625
1348,-6.0,-6.09375
1349,-6.0,-6.09375
1350,-8.4375,-9.8125
1351,-8.875,-9.25
1352,-8.9375,-9.375
1353,-8.125,-8.1875
1354,-8.375,-8.75
1355,-8.0,-7.9375
1356,-7.0,-7.09375
1357,-6.75,-7.0625
1358,-6.1875,-6.28125
1359,-6.4375,-6.4375
1360,-8.4375,-9.8125
1361,-8.875,-9.25
1362,-9.5625,-10.125
1363,-9.6875,-9.5625
1364,-8.625,-8.75
1365,-8.5,-8.6875
1366,-6.84375,-6.96875
1367,-7.4375,-7.5
1368,-6.03125,-6.125
1369,-6.6875,-6.625
1370,-8.4375,-9.8125
1371,-8.875,-9.25
1372,-9.3125,-9.625
1373,-8.6875,-8.8125
1374,-8.0625,-8.3125
1375,-8.4375,-8.5625
1376,-6.625,-6.75
1377,-7.0,-6.96875
1378,-5.875,-6.03125
1379,-6.5,-6.5
1380,-8.4375,-9.8125
1381,-8.875,-9.25
1382,-9.1875,-9.5
1383,-9.625,-9.9375
1384,-8.375,-8.5
1385,-8.9375,-8.875
1386,-7.0625,-7.25
1387,-7.34375,-7.3125
1388,-6.15625,-6.34375
1389,-6.34375,-6.375
1390,-8.4375,-9.8125
1391,-8.875,-9.25
1392,-8.8125,-9.1875
1393,-9.0,-9.0
1394,-7.75,-8.0
1395,-8.3125,-8.3125
1396,-6.34375,-6.59375
1397,-6.53125,-6.625
1398,-6.0,-6.09375
1399,-6.0,-6.125
1400,-8.4375,-10.375
1401,-8.4375,-8.9375
1402,-8.5625,-8.75
1403,-7.9375,-8.25
1404,-7.96875,-8.0625
1405,-7.5625,-7.9375
1406,-6.875,-6.84375
1407,-6.5,-6.8125
1408,-6.34375,-6.28125
1409,-5.96875,-6.15625
1410,-8.4375,-10.375
1411,-8.4375,-8.9375
1412,-9.0625,-9.1875
1413,-8.5,-8.8125
1414,-8.0625,-8.0625
1415,-8.0625,-8.25
1416,-7.03125,-6.96875
1417,-6.71875,-6.875
1418,-5.65625,-5.53125
1419,-5.375,-5.65625
1420,-8.4375,-10.375
1421,-8.4375,-8.9375
1422,-9.0,-9.1875
1423,-8.5,-9.125
1424,-8.5,-8.4375
1425,-7.9375,-8.25
1426,-6.375,-6.21875
1427,-5.9375,-6.34375
1428,-5.5,-5.53125
1429,-5.5,-5.75
1430,-8.4375,-10.375
1431,-8.4375,-8.9375
1432,-9.75,-9.625
1433,-8.5,-8.75
1434,-7.0625,-6.96875
1435,-6.625,-6.96875
1436,-5.53125,-5.53125
1437,-5.75,-5.9375
1438,-5.71875,-5.6875
1439,-5.9375,-6.0625
1440,-8.4375,-10.375
1441,-8.4375,-8.9375
1442,-7.8125,-7.6875
1443,-6.875,-7.0625
1444,-6.84375,-6.84375
1445,-6.4375,-6.6875
1446,-6.4375,-6.40625
1447,-6.15625,-6.3125
1448,-5.96875,-5.875
1449,-5.84375,-6.03125
1450,-8.4375,-10.375
1451,-8.4375,-8.9375
1452,-8.6875,-8.9375
1453,-7.6875,-7.84375
1454,-8.375,-8.25
1455,-7.71875,-8.0
1456,-7.03125,-6.875
1457,-6.5625,-6.75
1458,-6.1875,-6.09375
1459,-6.25,-6.375
1460,-8.4375,-10.375
1461,-8.4375,-8.9375
1462,-9.5,-9.4375
1463,-9.125,-9.375
1464,-8.5625,-8.375
1465,-8.375,-8.5625
1466,-6.875,-6.6875
1467,-7.25,-7.40625
1468,-5.78125,-5.65625
1469,-6.25,-6.40625
1470,-8.4375,-10.375
1471,-8.4375,-8.9375
1472,-9.25,-9.0
1473,-8.4375,-8.5625
1474,-8.125,-8.125
1475,-8.125,-8.375
1476,-6.3125,-6.125
1477,-6.40625,-6.59375
1478,-5.78125,-5.8125
1479,-6.21875,-6.46875
1480,-8.4375,-10.375
1481,-8.4375,-8.9375
1482,-8.9375,-8.875
1483,-9.3125,-9.4375
1484,-7.90625,-7.84375
1485,-8.25,-8.5
1486,-6.875,-6.84375
1487,-6.96875,-7.28125
1488,-5.9375,-5.875
1489,-6.0,-6.3125
1490,-8.4375,-10.375
1491,-8.4375,-8.9375
1492,-8.3125,-8.375
1493,-8.125,-8.4375
1494,-7.5,-7.5625
1495,-7.84375,-8.25
1496,-6.125,-6.125
1497,-6.125,-6.53125
1498,-5.8125,-5.78125
1499,-5.71875,-6.03125
1500,-8.625,-9.375
1501,-8.625,-9.375
1502,-8.1875,-8.5
1503,-7.875,-8.25
1504,-7.71875,-7.875
1505,-7.5,-7.6875
1506,-6.625,-6.6875
1507,-6.375,-6.5
1508,-6.09375,-6.125
1509,-5.875,-6.03125
1510,-8.625,-9.375
1511,-8.625,-9.375
1512,-9.1875,-9.5
1513,-8.5625,-9.1875
1514,-8.125,-8.1875
1515,-7.96875,-8.0625
1516,-6.90625,-6.90625
1517,-6.59375,-6.78125
1518,-5.5625,-5.59375
1519,-5.375,-5.5
1520,-8.625,-9.375
1521,-8.625,-9.375
1522,-9.0,-9.1875
1523,-8.5,-8.875
1524,-8.375,-8.25
1525,-7.8125,-8.125
1526,-6.15625,-6.1875
1527,-5.90625,-6.125
1528,-5.46875,-5.5
1529,-5.46875,-5.625
1530,-8.625,-9.375
1531,-8.625,-9.375
1532,-9.5625,-9.375
1533,-8.375,-8.9375
1534,-6.90625,-6.9375
1535,-6.5625,-6.75
1536,-5.5,-5.5
1537,-5.625,-5.8125
1538,-5.625,-5.65625
1539,-5.90625,-5.96875
1540,-8.625,-9.375
1541,-8.625,-9.375
1542,-7.78125,-7.90625
1543,-6.96875,-7.3125
1544,-6.8125,-6.78125
1545,-6.375,-6.625
1546,-6.34375,-6.375
1547,-6.09375,-6.1875
1548,-5.875,-5.875
1549,-5.8125,-5.96875
1550,-8.625,-9.375
1551,-8.625,-9.375
1552,-9.0,-9.0
1553,-7.71875,-8.3125
1554,-8.25,-8.25
1555,-7.65625,-7.71875
1556,-6.96875,-6.90625
1557,-6.5625,-6.75
1558,-6.125,-6.15625
1559,-6.25,-6.34375
1560,-8.625,-9.375
1561,-8.625,-9.375
1562,-9.3125,-9.5
1563,-9.25,-9.3125
1564,-8.4375,-8.375
1565,-8.25,-8.25
1566,-6.75,-6.8125
1567,-7.21875,-7.25
1568,-5.96875,-5.96875
1569,-6.53125,-6.6875
1570,-8.625,-9.375
1571,-8.625,-9.375
1572,-9.125,-9.125
1573,-8.5,-8.9375
1574,-7.96875,-8.0625
1575,-8.0,-8.1875
1576,-6.5625,-6.5
1577,-6.71875,-6.9375
1578,-5.6875,-5.78125
1579,-6.21875,-6.375
1580,-8.625,-9.375
1581,-8.625,-9.375
1582,-9.1875,-9.375
1583,-9.3125,-9.6875
1584,-8.3125,-8.1875
1585,-8.625,-9.0
1586,-6.84375,-6.875
1587,-6.9375,-7.09375
1588,-5.90625,-5.96875
1589,-5.96875,-6.1875
1590,-8.625,-9.375
1591,-8.625,-9.375
1592,-9.0625,-8.9375
1593,-8.625,-9.0
1594,-7.46875,-7.5625
1595,-7.84375,-8.0625
1596,-6.0625,-6.15625
1597,-6.125,-6.40625
1598,-5.78125,-5.78125
1599,-5.71875,-5.8125
1600,-8.6875,-9.625
1601,-8.5625,-9.5
1602,-8.625,-8.875
1603,-7.90625,-8.6875
1604,-7.90625,-8.0625
1605,-7.4375,-7.9375
1606,-6.71875,-6.78125
1607,-6.40625,-6.78125
1608,-6.125,-6.09375
1609,-5.90625,-6.1875
1610,-8.6875,-9.625
1611,-8.5625,-9.5
1612,-9.1875,-9.375
1613,-8.75,-9.125
1614,-8.1875,-8.1875
1615,-7.9375,-8.5
1616,-7.0,-6.9375
1617,-6.75,-7.03125
1618,-5.65625,-5.59375
1619,-5.40625,-5.625
1620,-8.6875,-9.6875
1621,-8.5625,-9.4375
1622,-9.1875,-9.375
1623,-8.625,-9.5
1624,-8.6875,-8.5
1625,-8.0625,-8.4375
1626,-6.34375,-6.25
1627,-6.0625,-6.34375
1628,-5.6875,-5.6875
1629,-5.625,-5.84375
1630,-8.6875,-9.6875
1631,-8.5625,-9.4375
1632,-9.875,-9.625
1633,-8.75,-9.0625
1634,-7.1875,-7.125
1635,-6.8125,-7.125
1636,-5.8125,-5.75
1637,-5.90625,-6.09375
1638,-5.9375,-5.84375
1639,-6.15625,-6.25
1640,-8.6875,-9.6875
1641,-8.5625,-9.4375
1642,-7.9375,-7.875
1643,-7.0,-7.375
1644,-7.125,-7.0
1645,-6.625,-6.90625
1646,-6.71875,-6.5
1647,-6.34375,-6.46875
1648,-6.09375,-5.9375
1649,-5.9375,-6.125
1650,-8.6875,-9.6875
1651,-8.5625,-9.4375
1652,-9.375,-9.125
1653,-7.8125,-8.25
1654,-8.625,-8.4375
1655,-7.90625,-8.1875
1656,-7.1875,-7.0
1657,-6.71875,-6.84375
1658,-6.3125,-6.21875
1659,-6.46875,-6.65625
1660,-8.6875,-9.6875
1661,-8.5625,-9.4375
1662,-9.9375,-9.8125
1663,-9.625,-9.8125
1664,-8.875,-8.625
1665,-8.5,-8.6875
1666,-7.03125,-6.90625
1667,-7.4375,-7.59375
1668,-6.15625,-6.0625
1669,-6.6875,-6.875
1670,-8.6875,-9.6875
1671,-8.5625,-9.4375
1672,-9.75,-9.5625
1673,-8.625,-9.0
1674,-8.1875,-8.1875
1675,-8.4375,-8.8125
1676,-6.71875,-6.59375
1677,-6.90625,-7.15625
1678,-5.84375,-5.9375
1679,-6.34375,-6.625
1680,-8.6875,-9.6875
1681,-8.5625,-9.4375
1682,-9.3125,-9.5
1683,-9.6875,-9.875
1684,-8.4375,-8.3125
1685,-8.6875,-9.25
1686,-7.09375,-7.125
1687,-7.15625,-7.5
1688,-6.03125,-6.09375
1689,-6.09375,-6.34375
1690,-8.6875,-9.6875
1691,-8.5625,-9.4375
1692,-9.0,-9.0
1693,-9.0,-9.375
1694,-7.71875,-7.8125
1695,-7.96875,-8.4375
1696,-6.21875,-6.34375
1697,-6.21875,-6.53125
1698,-5.9375,-5.90625
1699,-5.8125,-6.09375
1700,-7.6875,-8.9375
1701,-7.5,-8.0625
1702,-8.0,-8.5625
1703,-7.4375,-7.9375
1704,-7.375,-7.78125
1705,-7.1875,-7.4375
1706,-6.25,-6.46875
1707,-6.125,-6.53125
1708,-5.9375,-6.09375
1709,-5.78125,-6.0
1710,-7.6875,-8.9375
1711,-7.5,-8.0625
1712,-8.4375,-9.0
1713,-7.90625,-7.9375
1714,-7.53125,-7.75
1715,-7.46875,-7.90625
1716,-6.6875,-6.8125
1717,-6.40625,-6.6875
1718,-5.375,-5.4375
1719,-5.1875,-5.46875
1720,-7.6875,-8.9375
1721,-7.5,-8.0625
1722,-8.375,-8.875
1723,-7.90625,-8.8125
1724,-8.25,-8.5
1725,-7.625,-8.125
1726,-6.0625,-6.15625
1727,-5.84375,-6.25
1728,-5.34375,-5.4375
1729,-5.34375,-5.59375
1730,-7.6875,-8.9375
1731,-7.5,-8.0625
1732,-9.625,-9.9375
1733,-8.3125,-8.5
1734,-6.90625,-7.09375
1735,-6.46875,-6.78125
1736,-5.40625,-5.5
1737,-5.53125,-5.75
1738,-5.5625,-5.625
1739,-5.84375,-5.96875
1740,-7.6875,-8.9375
1741,-7.5,-8.0625
1742,-7.40625,-7.65625
1743,-6.65625,-6.8125
1744,-6.65625,-6.6875
1745,-6.1875,-6.40625
1746,-6.21875,-6.34375
1747,-6.0,-6.15625
1748,-5.78125,-5.75
1749,-5.71875,-5.84375
1750,-7.6875,-8.9375
1751,-7.5,-8.0625
1752,-8.75,-8.875
1753,-7.5625,-7.59375
1754,-8.0625,-8.25
1755,-7.46875,-7.625
1756,-6.8125,-6.84375
1757,-6.5,-6.5625
1758,-6.03125,-6.09375
1759,-6.125,-6.3125
1760,-7.6875,-8.9375
1761,-7.5,-8.0625
1762,-9.0625,-9.375
1763,-9.125,-8.9375
1764,-8.25,-8.3125
1765,-8.0625,-8.0625
1766,-6.59375,-6.71875
1767,-7.125,-7.28125
1768,-5.78125,-5.875
1769,-6.40625,-6.5625
1770,-7.6875,-8.9375
1771,-7.5,-8.0625
1772,-8.9375,-9.0625
1773,-8.125,-8.375
1774,-7.78125,-7.9375
1775,-7.9375,-8.25
1776,-6.3125,-6.4375
1777,-6.6875,-6.9375
1778,-5.53125,-5.6875
1779,-6.0625,-6.4375
1780,-7.6875,-8.9375
1781,-7.5,-8.0625
1782,-8.75,-8.9375
1783,-8.625,-8.9375
1784,-8.0625,-8.125
1785,-8.4375,-8.875
1786,-6.71875,-6.875
1787,-6.8125,-7.25
1788,-5.71875,-5.96875
1789,-5.90625,-6.09375
1790,-7.6875,-8.9375
1791,-7.5,-8.0625
1792,-8.375,-8.8125
1793,-8.625,-8.875
1794,-7.3125,-7.5625
1795,-7.5625,-8.375
1796,-5.84375,-6.1875
1797,-6.03125,-6.3125
1798,-5.53125,-5.625
1799,-5.53125,-5.84375
1800,-8.375,-9.1875
1801,-8.8125,-9.3125
1802,-8.25,-8.6875
1803,-8.0625,-8.5625
1804,-7.71875,-7.90625
1805,-7.5625,-7.9375
1806,-6.625,-6.78125
1807,-6.4375,-6.875
1808,-6.1875,-6.21875
1809,-6.03125,-6.3125
1810,-8.375,-9.1875
1811,-8.8125,-9.3125
1812,-9.5,-9.5625
1813,-9.0,-9.0625
1814,-8.25,-8.25
1815,-7.90625,-8.375
1816,-7.125,-7.125
1817,-6.78125,-7.125
1818,-5.71875,-5.6875
1819,-5.5,-5.78125
1820,-8.375,-9.1875
1821,-8.8125,-9.3125
1822,-9.125,-9.4375
1823,-8.6875,-9.25
1824,-8.75,-8.6875
1825,-8.1875,-8.625
1826,-6.40625,-6.375
1827,-6.125,-6.46875
1828,-5.71875,-5.75
1829,-5.75,-6.0
1830,-8.375,-9.1875
1831,-8.8125,-9.3125
1832,-10.25,-10.25
1833,-8.9375,-9.3125
1834,-7.3125,-7.3125
1835,-6.9375,-7.3125
1836,-5.875,-5.84375
1837,-5.9375,-6.28125
1838,-6.15625,-6.125
1839,-6.21875,-6.40625
1840,-8.375,-9.1875
1841,-8.8125,-9.3125
1842,-8.0625,-8.1875
1843,-7.28125,-7.5625
1844,-7.28125,-7.15625
1845,-6.75,-7.125
1846,-6.84375,-6.8125
1847,-6.40625,-6.6875
1848,-6.21875,-6.09375
1849,-6.03125,-6.3125
1850,-8.375,-9.1875
1851,-8.8125,-9.3125
1852,-9.5625,-9.625
1853,-8.4375,-8.6875
1854,-8.875,-8.8125
1855,-8.125,-8.5
1856,-7.34375,-7.21875
1857,-6.8125,-7.15625
1858,-6.375,-6.40625
1859,-6.5,-6.75
1860,-8.375,-9.1875
1861,-8.8125,-9.3125
1862,-10.1875,-10.375
1863,-9.9375,-10.0
1864,-9.0,-9.0
1865,-8.6875,-8.875
1866,-7.125,-7.1875
1867,-7.5625,-7.71875
1868,-6.1875,-6.1875
1869,-6.875,-7.0
1870,-8.375,-9.1875
1871,-8.8125,-9.3125
1872,-9.5,-9.5
1873,-8.6875,-9.0
1874,-8.1875,-8.375
1875,-8.25,-8.75
1876,-6.6875,-6.6875
1877,-6.96875,-7.25
1878,-5.8125,-5.9375
1879,-6.40625,-6.6875
1880,-8.375,-9.1875
1881,-8.8125,-9.3125
1882,-9.5,-9.5625
1883,-9.5625,-9.6875
1884,-8.5625,-8.4375
1885,-8.8125,-9.125
1886,-7.0625,-7.125
1887,-7.15625,-7.46875
1888,-6.125,-6.09375
1889,-6.15625,-6.4375
1890,-8.375,-9.1875
1891,-8.8125,-9.3125
1892,-9.1875,-9.3125
1893,-9.125,-9.25
1894,-7.75,-7.90625
1895,-8.125,-8.5
1896,-6.3125,-6.40625
1897,-6.28125,-6.625
1898,-5.96875,-5.9375
1899,-5.875,-6.15625
1900,-8.125,-9.125
1901,-8.4375,-8.875
1902,-8.0,-8.4375
1903,-7.84375,-8.125
1904,-7.53125,-7.75
1905,-7.46875,-7.75
1906,-6.40625,-6.59375
1907,-6.28125,-6.46875
1908,-5.875,-6.0
1909,-5.8125,-5.96875
1910,-8.125,-9.125
1911,-8.4375,-8.875
1912,-8.9375,-9.125
1913,-8.75,-8.875
1914,-7.8125,-8.0
1915,-7.6875,-7.90625
1916,-6.65625,-6.78125
1917,-6.5,-6.6875
1918,-5.375,-5.53125
1919,-5.3125,-5.46875
1920,-8.125,-9.125
1921,-8.4375,-8.875
1922,-8.625,-8.9375
1923,-8.5,-8.75
1924,-8.0625,-8.1875
1925,-7.96875,-8.1875
1926,-6.03125,-6.21875
1927,-6.0,-6.09375
1928,-5.4375,-5.625
1929,-5.65625,-5.6875
1930,-8.125,-9.125
1931,-8.4375,-8.875
1932,-9.3125,-9.3125
1933,-8.3125,-8.6875
1934,-6.8125,-7.03125
1935,-6.6875,-6.90625
1936,-5.5,-5.6875
1937,-5.78125,-5.875
1938,-5.71875,-5.8125
1939,-6.03125,-6.09375
1940,-8.125,-9.125
1941,-8.4375,-8.875
1942,-7.5625,-7.78125
1943,-7.0,-7.125
1944,-6.75,-6.90625
1945,-6.5625,-6.65625
1946,-6.40625,-6.53125
1947,-6.1875,-6.28125
1948,-5.875,-5.9375
1949,-5.8125,-6.0
1950,-8.125,-9.125
1951,-8.4375,-8.875
1952,-8.9375,-9.125
1953,-8.0,-8.125
1954,-8.3125,-8.4375
1955,-7.75,-7.96875
1956,-6.9375,-7.03125
1957,-6.5625,-6.78125
1958,-6.09375,-6.1875
1959,-6.21875,-6.375
1960,-8.125,-9.125
1961,-8.4375,-8.875
1962,-9.5,-9.75
1963,-9.4375,-9.5
1964,-8.4375,-8.5625
1965,-8.375,-8.375
1966,-6.6875,-6.84375
1967,-7.25,-7.34375
1968,-5.71875,-5.84375
1969,-6.375,-6.4375
1970,-8.125,-9.125
1971,-8.4375,-8.875
1972,-9.0625,-8.9375
1973,-8.25,-8.5625
1974,-7.75,-7.9375
1975,-7.9375,-8.25
1976,-6.1875,-6.25
1977,-6.53125,-6.625
1978,-5.59375,-5.71875
1979,-6.125,-6.3125
1980,-8.125,-9.125
1981,-8.4375,-8.875
1982,-8.875,-9.0625
1983,-8.9375,-9.0625
1984,-7.96875,-7.96875
1985,-8.3125,-8.4375
1986,-6.8125,-6.9375
1987,-6.90625,-7.125
1988,-5.875,-5.96875
1989,-5.96875,-6.1875
1990,-8.125,-9.125
1991,-8.4375,-8.875
1992,-8.5,-8.4375
1993,-8.1875,-8.375
1994,-7.46875,-7.625
1995,-7.9375,-8.125
1996,-6.0625,-6.21875
1997,-6.15625,-6.40625
1998,-5.6875,-5.75
1999,-5.71875,-5.84375
2000,-7.71875,-8.5625
2001,-8.375,-9.3125
2002,-8.1875,-8.8125
2003,-8.3125,-8.75
