idx,good_score,bad_score
1050,-9.9375,-9.75
1051,-9.25,-10.625
1052,-8.6875,-8.5
1053,-8.3125,-8.875
1054,-7.90625,-7.65625
1055,-7.21875,-7.78125
1056,-6.5,-6.28125
1057,-5.96875,-6.34375
1058,-5.71875,-5.625
1059,-5.5625,-5.9375
1060,-9.9375,-9.75
1061,-9.25,-10.625
1062,-10.0,-9.375
1063,-9.125,-9.6875
1064,-8.5,-8.0625
1065,-7.625,-8.125
1066,-6.90625,-6.71875
1067,-6.9375,-7.3125
1068,-6.03125,-5.78125
1069,-5.96875,-6.375
1070,-9.9375,-9.75
1071,-9.25,-10.625
1072,-10.0,-9.625
1073,-8.8125,-9.125
1074,-8.125,-7.96875
1075,-7.9375,-8.5625
1076,-6.59375,-6.40625
1077,-6.28125,-6.8125
1078,-5.65625,-5.625
1079,-5.5,-5.84375
1080,-9.9375,-9.75
1081,-9.25,-10.625
1082,-8.75,-8.6875
1083,-8.9375,-9.5
1084,-7.8125,-7.5625
1085,-7.53125,-8.3125
1086,-6.0625,-6.0625
1087,-5.78125,-6.34375
1088,-5.3125,-5.21875
1089,-4.75,-5.28125
1090,-9.9375,-9.75
1091,-9.25,-10.625
1092,-9.5,-9.125
1093,-8.9375,-9.5
1094,-7.40625,-7.40625
1095,-6.90625,-7.65625
1096,-5.6875,-5.71875
1097,-5.125,-5.6875
1098,-5.59375,-5.46875
1099,-4.75,-5.1875
1100,-10.0625,-10.1875
1101,-10.0625,-10.9375
1102,-9.0,-9.4375
1103,-8.375,-9.0625
1104,-7.8125,-8.0625
1105,-7.4375,-8.0
1106,-6.21875,-6.40625
1107,-6.28125,-6.5
1108,-5.6875,-5.875
1109,-5.40625,-5.71875
1110,-10.0625,-10.1875
1111,-10.0625,-10.9375
1112,-9.25,-9.5
1113,-9.0625,-9.5
1114,-7.71875,-7.90625
1115,-7.84375,-8.25
1116,-6.21875,-6.375
1117,-6.03125,-6.40625
1118,-4.96875,-5.1875
1119,-4.78125,-5.0625
1120,-10.0625,-10.1875
1121,-10.0625,-10.9375
1122,-9.25,-9.5625
1123,-8.9375,-9.3125
1124,-7.65625,-7.84375
1125,-7.28125,-7.8125
1126,-5.53125,-5.71875
1127,-5.125,-5.40625
1128,-4.9375,-5.125
1129,-4.5625,-4.75
1130,-10.0625,-10.1875
1131,-10.0625,-10.9375
1132,-9.125,-9.3125
1133,-9.125,-9.5625
1134,-6.4375,-6.6875
1135,-6.25,-6.75
1136,-5.0625,-5.15625
1137,-4.96875,-5.21875
1138,-5.3125,-5.375
1139,-5.34375,-5.375
1140,-10.0625,-10.1875
1141,-10.0625,-10.9375
1142,-7.3125,-7.59375
1143,-7.0625,-7.34375
1144,-6.28125,-6.59375
1145,-5.96875,-6.21875
1146,-5.8125,-5.875
1147,-5.78125,-5.8125
1148,-5.3125,-5.375
1149,-4.96875,-5.15625
1150,-10.0625,-10.1875
1151,-10.0625,-10.9375
1152,-8.6875,-9.0625
1153,-8.625,-8.8125
1154,-7.78125,-7.90625
1155,-7.625,-7.84375
1156,-6.4375,-6.5
1157,-6.1875,-6.40625
1158,-5.59375,-5.71875
1159,-5.625,-5.8125
1160,-10.0625,-10.1875
1161,-10.0625,-10.9375
1162,-10.0,-9.75
1163,-10.0,-9.9375
1164,-8.5625,-8.4375
1165,-8.125,-8.25
1166,-6.75,-6.84375
1167,-7.15625,-7.1875
1168,-5.875,-6.0
1169,-6.21875,-6.28125
1170,-10.0625,-10.1875
1171,-10.0625,-10.9375
1172,-10.125,-9.9375
1173,-9.5,-9.625
1174,-7.96875,-8.125
1175,-8.0625,-8.5
1176,-6.4375,-6.59375
1177,-6.53125,-6.78125
1178,-5.59375,-5.84375
1179,-5.625,-5.96875
1180,-10.0625,-10.1875
1181,-10.0625,-10.9375
1182,-8.375,-8.875
1183,-9.375,-9.5625
1184,-7.46875,-7.59375
1185,-7.65625,-8.0625
1186,-5.9375,-6.125
1187,-5.90625,-6.3125
1188,-5.09375,-5.375
1189,-4.96875,-5.25
1190,-10.0625,-10.1875
1191,-10.0625,-10.9375
1192,-9.1875,-9.4375
1193,-9.3125,-9.4375
1194,-7.375,-7.875
1195,-7.25,-7.6875
1196,-5.65625,-6.125
1197,-5.4375,-5.71875
1198,-5.34375,-5.4375
1199,-4.875,-5.09375
1200,-10.4375,-10.8125
1201,-10.5,-11.1875
1202,-9.3125,-9.5
1203,-8.875,-9.3125
1204,-8.0625,-8.125
1205,-7.8125,-8.125
1206,-6.4375,-6.40625
1207,-6.28125,-6.5
1208,-5.9375,-5.90625
1209,-5.53125,-5.75
1210,-10.4375,-10.8125
1211,-10.5,-11.1875
1212,-9.6875,-9.875
1213,-9.4375,-9.625
1214,-8.0625,-8.0625
1215,-7.9375,-8.25
1216,-6.59375,-6.59375
1217,-6.1875,-6.5
1218,-5.28125,-5.25
1219,-4.875,-5.125
1220,-10.4375,-10.75
1221,-10.5,-11.1875
1222,-9.625,-9.8125
1223,-9.25,-9.5625
1224,-8.0625,-8.125
1225,-7.6875,-7.96875
1226,-5.8125,-5.78125
1227,-5.28125,-5.46875
1228,-5.1875,-5.25
1229,-4.6875,-4.84375
1230,-10.4375,-10.75
1231,-10.5,-11.1875
1232,-9.4375,-9.5625
1233,-9.4375,-9.75
1234,-6.75,-6.75
1235,-6.53125,-6.84375
1236,-5.3125,-5.375
1237,-5.125,-5.28125
1238,-5.5625,-5.59375
1239,-5.40625,-5.5625
1240,-10.4375,-10.75
1241,-10.5,-11.1875
1242,-7.625,-7.75
1243,-7.4375,-7.6875
1244,-6.53125,-6.59375
1245,-6.1875,-6.4375
1246,-6.0,-6.0625
1247,-5.8125,-6.0625
1248,-5.46875,-5.40625
1249,-5.0625,-5.28125
1250,-10.4375,-10.75
1251,-10.5,-11.1875
1252,-9.0,-9.125
1253,-8.75,-8.875
1254,-8.0625,-8.125
1255,-7.90625,-8.125
1256,-6.6875,-6.65625
1257,-6.28125,-6.53125
1258,-5.875,-5.875
1259,-5.78125,-5.96875
1260,-10.4375,-10.75
1261,-10.5,-11.1875
1262,-10.25,-10.125
1263,-10.0625,-10.25
1264,-8.5625,-8.5
1265,-8.1875,-8.375
1266,-6.9375,-6.9375
1267,-7.21875,-7.34375
1268,-6.09375,-6.0625
1269,-6.3125,-6.40625
1270,-10.4375,-10.75
1271,-10.5,-11.1875
1272,-10.125,-9.9375
1273,-9.6875,-9.9375
1274,-8.125,-8.1875
1275,-8.375,-8.625
1276,-6.5625,-6.5625
1277,-6.59375,-6.84375
1278,-5.71875,-5.8125
1279,-5.78125,-5.96875
1280,-10.4375,-10.75
1281,-10.5,-11.1875
1282,-8.875,-8.9375
1283,-9.6875,-9.8125
1284,-7.84375,-7.8125
1285,-8.0,-8.25
1286,-6.21875,-6.21875
1287,-6.125,-6.375
1288,-5.375,-5.375
1289,-5.125,-5.3125
1290,-10.4375,-10.75
1291,-10.5,-11.1875
1292,-9.6875,-9.6875
1293,-9.5625,-9.4375
1294,-7.71875,-7.78125
1295,-7.53125,-7.75
1296,-6.0,-6.0
1297,-5.53125,-5.71875
1298,-5.5,-5.46875
1299,-4.9375,-5.15625
1300,-10.5625,-11.8125
1301,-9.875,-10.0625
1302,-9.25,-9.75
1303,-9.1875,-9.25
1304,-8.3125,-8.625
1305,-8.125,-8.1875
1306,-6.71875,-6.875
1307,-6.65625,-6.6875
1308,-6.09375,-6.21875
1309,-5.6875,-5.6875
1310,-10.5625,-11.8125
1311,-9.875,-10.0625
1312,-9.8125,-10.25
1313,-9.75,-9.75
1314,-8.375,-8.5
1315,-8.375,-8.625
1316,-6.78125,-6.96875
1317,-6.4375,-6.375
1318,-5.375,-5.40625
1319,-5.0625,-5.09375
1320,-10.5625,-11.8125
1321,-9.875,-10.0625
1322,-9.875,-10.25
1323,-9.8125,-9.875
1324,-8.1875,-8.4375
1325,-7.84375,-7.875
1326,-5.84375,-5.90625
1327,-5.40625,-5.46875
1328,-5.28125,-5.3125
1329,-4.84375,-4.875
1330,-10.5625,-11.8125
1331,-9.875,-10.0625
1332,-9.3125,-9.6875
1333,-9.5,-9.375
1334,-6.65625,-6.78125
1335,-6.5625,-6.6875
1336,-5.3125,-5.375
1337,-5.28125,-5.3125
1338,-5.5,-5.75
1339,-5.75,-5.5625
1340,-10.5625,-11.8125
1341,-9.875,-10.0625
1342,-7.4375,-7.75
1343,-7.40625,-7.28125
1344,-6.5625,-6.6875
1345,-6.3125,-6.46875
1346,-5.96875,-6.25
1347,-6.21875,-6.09375
1348,-5.5,-5.5625
1349,-5.21875,-5.25
1350,-10.5625,-11.8125
1351,-9.875,-10.0625
1352,-8.875,-9.25
1353,-8.875,-8.8125
1354,-7.9375,-8.25
1355,-8.0625,-7.90625
1356,-6.59375,-6.6875
1357,-6.40625,-6.59375
1358,-5.875,-6.0
1359,-5.9375,-5.875
1360,-10.5625,-11.8125
1361,-9.875,-10.0625
1362,-9.8125,-10.25
1363,-10.125,-9.6875
1364,-8.375,-8.5
1365,-8.25,-8.25
1366,-6.90625,-7.0
1367,-7.25,-7.25
1368,-6.0625,-6.125
1369,-6.34375,-6.3125
1370,-10.5625,-11.8125
1371,-9.875,-10.0625
1372,-9.875,-10.0
1373,-9.4375,-9.5
1374,-8.125,-8.3125
1375,-8.4375,-8.5
1376,-6.6875,-6.8125
1377,-6.78125,-6.71875
1378,-5.90625,-6.0625
1379,-5.96875,-6.0
1380,-10.5625,-11.8125
1381,-9.875,-10.0625
1382,-8.875,-9.1875
1383,-9.75,-9.75
1384,-7.96875,-8.0625
1385,-8.1875,-8.125
1386,-6.4375,-6.5625
1387,-6.40625,-6.40625
1388,-5.59375,-5.71875
1389,-5.40625,-5.4375
1390,-10.5625,-11.8125
1391,-9.875,-10.0625
1392,-9.5625,-9.8125
1393,-9.5625,-9.375
1394,-7.9375,-8.125
1395,-7.75,-7.8125
1396,-6.1875,-6.375
1397,-5.84375,-5.90625
1398,-5.75,-5.8125
1399,-5.21875,-5.28125
1400,-10.5,-11.0625
1401,-10.125,-10.4375
1402,-9.125,-9.1875
1403,-8.75,-9.125
1404,-8.0625,-8.0625
1405,-7.6875,-8.125
1406,-6.5,-6.4375
1407,-6.375,-6.625
1408,-6.125,-6.03125
1409,-5.5625,-5.78125
1410,-10.5,-11.0625
1411,-10.125,-10.4375
1412,-9.4375,-9.4375
1413,-9.0,-9.375
1414,-8.0625,-8.0625
1415,-7.90625,-8.3125
1416,-6.75,-6.65625
1417,-6.21875,-6.40625
1418,-5.34375,-5.15625
1419,-4.875,-5.125
1420,-10.5,-11.0625
1421,-10.125,-10.4375
1422,-9.5625,-9.625
1423,-9.0625,-9.5
1424,-8.1875,-8.125
1425,-7.59375,-7.875
1426,-5.90625,-5.6875
1427,-5.21875,-5.625
1428,-5.1875,-5.125
1429,-4.71875,-4.84375
1430,-10.5,-11.0625
1431,-10.125,-10.4375
1432,-9.5,-9.3125
1433,-9.0,-9.3125
1434,-6.75,-6.59375
1435,-6.4375,-6.84375
1436,-5.25,-5.1875
1437,-5.15625,-5.28125
1438,-5.4375,-5.40625
1439,-5.25,-5.375
1440,-10.5,-11.0625
1441,-10.125,-10.4375
1442,-7.625,-7.40625
1443,-6.96875,-7.28125
1444,-6.46875,-6.4375
1445,-6.15625,-6.34375
1446,-5.90625,-5.84375
1447,-5.6875,-5.78125
1448,-5.46875,-5.375
1449,-5.125,-5.25
1450,-10.5,-11.0625
1451,-10.125,-10.4375
1452,-8.6875,-8.75
1453,-8.5,-8.4375
1454,-7.90625,-7.90625
1455,-7.625,-7.90625
1456,-6.625,-6.53125
1457,-6.25,-6.40625
1458,-5.875,-5.78125
1459,-5.78125,-5.6875
1460,-10.5,-11.0625
1461,-10.125,-10.4375
1462,-9.8125,-9.6875
1463,-9.625,-9.875
1464,-8.4375,-8.25
1465,-8.0,-8.25
1466,-6.9375,-6.65625
1467,-7.15625,-7.1875
1468,-5.84375,-5.71875
1469,-6.0,-6.0625
1470,-10.5,-11.0625
1471,-10.125,-10.4375
1472,-9.75,-9.375
1473,-9.1875,-9.4375
1474,-8.0,-8.0625
1475,-8.25,-8.375
1476,-6.3125,-6.1875
1477,-6.21875,-6.34375
1478,-5.78125,-5.78125
1479,-5.71875,-5.96875
1480,-10.5,-11.0625
1481,-10.125,-10.4375
1482,-8.5625,-8.4375
1483,-9.4375,-9.6875
1484,-7.53125,-7.40625
1485,-7.46875,-7.6875
1486,-6.21875,-6.1875
1487,-6.0625,-6.34375
1488,-5.34375,-5.28125
1489,-5.09375,-5.375
1490,-10.5,-11.0625
1491,-10.125,-10.4375
1492,-8.9375,-8.8125
1493,-8.625,-8.75
1494,-7.65625,-7.59375
1495,-7.40625,-7.8125
1496,-5.9375,-5.84375
1497,-5.5,-5.90625
1498,-5.5625,-5.46875
1499,-5.03125,-5.25
1500,-10.5,-10.875
1501,-9.1875,-9.875
1502,-8.9375,-9.125
1503,-8.5625,-8.9375
1504,-7.9375,-8.0625
1505,-7.5625,-7.84375
1506,-6.4375,-6.4375
1507,-6.25,-6.34375
1508,-5.96875,-5.96875
1509,-5.46875,-5.59375
1510,-10.5,-10.875
1511,-9.1875,-9.875
1512,-9.5,-9.8125
1513,-8.9375,-9.375
1514,-8.0625,-8.125
1515,-7.9375,-8.1875
1516,-6.625,-6.625
1517,-6.15625,-6.3125
1518,-5.25,-5.21875
1519,-4.875,-4.96875
1520,-10.5,-10.875
1521,-9.1875,-9.875
1522,-9.625,-9.625
1523,-8.9375,-9.25
1524,-8.0625,-7.96875
1525,-7.46875,-7.6875
1526,-5.71875,-5.6875
1527,-5.15625,-5.28125
1528,-5.125,-5.125
1529,-4.59375,-4.6875
1530,-10.5,-10.875
1531,-9.1875,-9.875
1532,-9.4375,-9.25
1533,-9.0625,-9.375
1534,-6.59375,-6.5625
1535,-6.40625,-6.53125
1536,-5.21875,-5.1875
1537,-5.03125,-5.125
1538,-5.375,-5.40625
1539,-5.21875,-5.28125
1540,-10.5,-10.875
1541,-9.1875,-9.875
1542,-7.5,-7.53125
1543,-7.0,-7.21875
1544,-6.40625,-6.40625
1545,-6.0,-6.15625
1546,-5.8125,-5.8125
1547,-5.59375,-5.65625
1548,-5.375,-5.34375
1549,-5.0,-5.125
1550,-10.5,-10.875
1551,-9.1875,-9.875
1552,-8.875,-8.75
1553,-8.1875,-8.8125
1554,-7.71875,-7.75
1555,-7.5625,-7.59375
1556,-6.5,-6.5
1557,-6.1875,-6.34375
1558,-5.78125,-5.8125
1559,-5.78125,-5.78125
1560,-10.5,-10.875
1561,-9.1875,-9.875
1562,-9.8125,-9.8125
1563,-9.4375,-9.625
1564,-8.3125,-8.3125
1565,-7.90625,-8.0
1566,-6.875,-6.90625
1567,-7.03125,-7.09375
1568,-6.0625,-6.0
1569,-6.1875,-6.28125
1570,-10.5,-10.875
1571,-9.1875,-9.875
1572,-9.6875,-9.75
1573,-9.1875,-9.625
1574,-8.0,-8.125
1575,-8.125,-8.1875
1576,-6.625,-6.53125
1577,-6.46875,-6.6875
1578,-5.75,-5.8125
1579,-5.6875,-5.8125
1580,-10.5,-10.875
1581,-9.1875,-9.875
1582,-8.8125,-9.0
1583,-9.25,-9.5625
1584,-7.875,-7.78125
1585,-7.84375,-8.125
1586,-6.1875,-6.21875
1587,-6.03125,-6.1875
1588,-5.34375,-5.375
1589,-5.03125,-5.25
1590,-10.5,-10.875
1591,-9.1875,-9.875
1592,-9.6875,-9.375
1593,-9.0,-9.25
1594,-7.625,-7.6875
1595,-7.25,-7.4375
1596,-5.875,-5.9375
1597,-5.375,-5.59375
1598,-5.5,-5.5
1599,-4.90625,-5.0
1600,-10.3125,-10.5625
1601,-9.75,-10.9375
1602,-9.25,-9.375
1603,-8.8125,-9.4375
1604,-8.0,-8.0625
1605,-7.71875,-8.125
1606,-6.5,-6.46875
1607,-6.34375,-6.625
1608,-5.9375,-5.84375
1609,-5.59375,-5.84375
1610,-10.3125,-10.5625
1611,-9.75,-10.9375
1612,-9.625,-9.6875
1613,-9.25,-9.5
1614,-8.125,-8.0625
1615,-7.96875,-8.3125
1616,-6.65625,-6.53125
1617,-6.375,-6.5625
1618,-5.3125,-5.1875
1619,-5.0,-5.21875
1620,-10.3125,-10.5
1621,-9.6875,-10.9375
1622,-9.625,-9.6875
1623,-9.125,-9.5625
1624,-8.25,-8.0
1625,-7.71875,-8.0
1626,-5.84375,-5.6875
1627,-5.34375,-5.5625
1628,-5.28125,-5.25
1629,-4.78125,-5.0
1630,-10.3125,-10.5
1631,-9.6875,-10.9375
1632,-9.5625,-9.1875
1633,-9.375,-9.6875
1634,-6.8125,-6.6875
1635,-6.65625,-7.0
1636,-5.5,-5.375
1637,-5.3125,-5.5
1638,-5.625,-5.5
1639,-5.53125,-5.5625
1640,-10.3125,-10.5
1641,-9.6875,-10.9375
1642,-7.6875,-7.4375
1643,-7.15625,-7.53125
1644,-6.75,-6.625
1645,-6.25,-6.59375
1646,-6.125,-5.96875
1647,-5.90625,-6.0
1648,-5.5625,-5.4375
1649,-5.1875,-5.40625
1650,-10.3125,-10.5
1651,-9.6875,-10.9375
1652,-8.875,-8.8125
1653,-8.25,-8.6875
1654,-8.0625,-7.90625
1655,-7.84375,-8.0
1656,-6.65625,-6.53125
1657,-6.40625,-6.5625
1658,-5.875,-5.84375
1659,-5.96875,-6.15625
1660,-10.3125,-10.5
1661,-9.6875,-10.9375
1662,-10.0,-9.75
1663,-9.625,-9.9375
1664,-8.4375,-8.1875
1665,-8.125,-8.375
1666,-6.9375,-6.84375
1667,-7.21875,-7.4375
1668,-6.09375,-6.0
1669,-6.34375,-6.5625
1670,-10.3125,-10.5
1671,-9.6875,-10.9375
1672,-10.1875,-9.9375
1673,-9.5,-9.8125
1674,-8.1875,-8.125
1675,-8.625,-8.875
1676,-6.75,-6.59375
1677,-6.78125,-6.96875
1678,-5.90625,-5.90625
1679,-5.96875,-6.15625
1680,-10.3125,-10.5
1681,-9.6875,-10.9375
1682,-8.9375,-8.875
1683,-9.75,-9.875
1684,-7.96875,-7.78125
1685,-8.125,-8.3125
1686,-6.40625,-6.40625
1687,-6.3125,-6.53125
1688,-5.46875,-5.46875
1689,-5.21875,-5.40625
1690,-10.3125,-10.5
1691,-9.6875,-10.9375
1692,-9.625,-9.375
1693,-9.25,-9.625
1694,-7.78125,-7.8125
1695,-7.5625,-7.90625
1696,-6.03125,-6.0625
1697,-5.59375,-5.84375
1698,-5.625,-5.59375
1699,-5.09375,-5.34375
1700,-9.125,-10.375
1701,-9.125,-10.0625
1702,-8.6875,-9.125
1703,-8.375,-8.8125
1704,-7.59375,-8.0
1705,-7.53125,-7.6875
1706,-6.03125,-6.21875
1707,-6.125,-6.40625
1708,-5.78125,-5.90625
1709,-5.5,-5.6875
1710,-9.125,-10.375
1711,-9.125,-10.0625
1712,-8.8125,-9.25
1713,-8.75,-8.6875
1714,-7.46875,-7.5625
1715,-7.5,-7.96875
1716,-6.34375,-6.4375
1717,-6.15625,-6.3125
1718,-5.03125,-5.0625
1719,-4.78125,-4.96875
1720,-9.125,-10.375
1721,-9.125,-10.0625
1722,-8.8125,-9.125
1723,-8.5625,-9.0625
1724,-7.8125,-7.96875
1725,-7.4375,-7.875
1726,-5.5625,-5.59375
1727,-5.15625,-5.46875
1728,-4.96875,-5.0
1729,-4.59375,-4.78125
1730,-9.125,-10.375
1731,-9.125,-10.0625
1732,-9.125,-9.375
1733,-9.125,-9.1875
1734,-6.5,-6.59375
1735,-6.40625,-6.625
1736,-5.0625,-5.125
1737,-5.0,-5.15625
1738,-5.28125,-5.375
1739,-5.25,-5.3125
1740,-9.125,-10.375
1741,-9.125,-10.0625
1742,-7.0625,-7.28125
1743,-6.9375,-7.0625
1744,-6.1875,-6.3125
1745,-5.90625,-6.09375
1746,-5.625,-5.75
1747,-5.625,-5.65625
1748,-5.21875,-5.21875
1749,-5.03125,-5.09375
1750,-9.125,-10.375
1751,-9.125,-10.0625
1752,-8.5,-8.5625
1753,-8.1875,-8.25
1754,-7.53125,-7.625
1755,-7.53125,-7.65625
1756,-6.34375,-6.375
1757,-6.28125,-6.25
1758,-5.625,-5.6875
1759,-5.71875,-5.8125
1760,-9.125,-10.375
1761,-9.125,-10.0625
1762,-9.375,-9.375
1763,-9.4375,-9.4375
1764,-8.0,-8.0625
1765,-7.8125,-7.84375
1766,-6.65625,-6.6875
1767,-7.03125,-7.09375
1768,-5.84375,-5.84375
1769,-6.15625,-6.1875
1770,-9.125,-10.375
1771,-9.125,-10.0625
1772,-9.3125,-9.5625
1773,-9.25,-9.3125
1774,-7.78125,-7.90625
1775,-8.125,-8.3125
1776,-6.40625,-6.46875
1777,-6.5,-6.65625
1778,-5.59375,-5.71875
1779,-5.625,-5.84375
1780,-9.125,-10.375
1781,-9.125,-10.0625
1782,-8.375,-8.4375
1783,-8.9375,-9.25
1784,-7.53125,-7.59375
1785,-7.75,-8.125
1786,-6.03125,-6.125
1787,-5.96875,-6.25
1788,-5.125,-5.3125
1789,-5.0625,-5.1875
1790,-9.125,-10.375
1791,-9.125,-10.0625
1792,-9.0625,-9.1875
1793,-9.375,-9.375
1794,-7.375,-7.53125
1795,-7.1875,-7.90625
1796,-5.625,-5.9375
1797,-5.5625,-5.6875
1798,-5.25,-5.3125
1799,-4.90625,-5.15625
1800,-10.375,-10.625
1801,-10.3125,-11.1875
1802,-9.125,-9.375
1803,-9.0,-9.4375
1804,-8.0,-8.0625
1805,-7.78125,-8.1875
1806,-6.4375,-6.5
1807,-6.375,-6.75
1808,-6.09375,-6.03125
1809,-5.75,-5.96875
1810,-10.375,-10.625
1811,-10.3125,-11.1875
1812,-9.75,-9.9375
1813,-9.25,-9.5
1814,-8.125,-8.125
1815,-8.0625,-8.375
1816,-6.8125,-6.75
1817,-6.4375,-6.6875
1818,-5.40625,-5.3125
1819,-5.0625,-5.28125
1820,-10.375,-10.625
1821,-10.3125,-11.1875
1822,-9.6875,-9.875
1823,-9.1875,-9.625
1824,-8.375,-8.3125
1825,-7.875,-8.25
1826,-5.9375,-5.875
1827,-5.4375,-5.6875
1828,-5.375,-5.375
1829,-4.90625,-5.09375
1830,-10.375,-10.625
1831,-10.3125,-11.1875
1832,-9.875,-9.875
1833,-9.75,-10.0625
1834,-7.0,-6.9375
1835,-6.8125,-7.125
1836,-5.5625,-5.5
1837,-5.375,-5.625
1838,-5.90625,-5.84375
1839,-5.65625,-5.71875
1840,-10.375,-10.625
1841,-10.3125,-11.1875
1842,-7.75,-7.84375
1843,-7.46875,-7.78125
1844,-6.875,-6.75
1845,-6.4375,-6.78125
1846,-6.28125,-6.25
1847,-5.9375,-6.15625
1848,-5.71875,-5.59375
1849,-5.21875,-5.5625
1850,-10.375,-10.625
1851,-10.3125,-11.1875
1852,-9.125,-9.25
1853,-9.0625,-9.375
1854,-8.3125,-8.3125
1855,-8.0,-8.4375
1856,-6.875,-6.8125
1857,-6.46875,-6.78125
1858,-6.0,-6.0
1859,-5.96875,-6.21875
1860,-10.375,-10.625
1861,-10.3125,-11.1875
1862,-10.6875,-10.5625
1863,-10.1875,-10.3125
1864,-8.8125,-8.625
1865,-8.3125,-8.5625
1866,-7.21875,-7.15625
1867,-7.46875,-7.59375
1868,-6.3125,-6.21875
1869,-6.59375,-6.71875
1870,-10.375,-10.625
1871,-10.3125,-11.1875
1872,-9.875,-9.9375
1873,-9.5625,-9.875
1874,-8.125,-8.1875
1875,-8.5625,-8.9375
1876,-6.75,-6.6875
1877,-6.875,-7.0625
1878,-5.84375,-5.90625
1879,-5.96875,-6.21875
1880,-10.375,-10.625
1881,-10.3125,-11.1875
1882,-9.0625,-9.1875
1883,-9.625,-10.0
1884,-8.125,-8.0
1885,-8.25,-8.5625
1886,-6.375,-6.40625
1887,-6.375,-6.65625
1888,-5.53125,-5.5
1889,-5.3125,-5.5625
1890,-10.375,-10.625
1891,-10.3125,-11.1875
1892,-9.875,-9.9375
1893,-9.75,-9.75
1894,-7.9375,-8.0
1895,-7.78125,-8.0
1896,-6.15625,-6.15625
1897,-5.6875,-5.9375
1898,-5.71875,-5.625
1899,-5.125,-5.375
1900,-10.0625,-10.75
1901,-10.5625,-10.375
1902,-8.9375,-9.125
1903,-8.875,-9.0625
1904,-7.84375,-7.9375
1905,-7.65625,-7.90625
1906,-6.28125,-6.375
1907,-6.25,-6.40625
1908,-5.78125,-5.84375
1909,-5.5,-5.5625
1910,-10.0625,-10.75
1911,-10.5625,-10.375
1912,-9.3125,-9.5
1913,-9.125,-9.375
1914,-7.84375,-7.96875
1915,-7.8125,-8.0625
1916,-6.40625,-6.5
1917,-6.09375,-6.21875
1918,-5.09375,-5.1875
1919,-4.875,-4.9375
1920,-10.0625,-10.75
1921,-10.5625,-10.375
1922,-9.375,-9.5
1923,-9.0625,-9.25
1924,-7.84375,-7.9375
1925,-7.59375,-7.6875
1926,-5.59375,-5.71875
1927,-5.3125,-5.3125
1928,-5.09375,-5.25
1929,-4.78125,-4.78125
1930,-10.0625,-10.75
1931,-10.5625,-10.375
1932,-9.125,-9.0625
1933,-9.25,-9.4375
1934,-6.59375,-6.75
1935,-6.65625,-6.75
1936,-5.21875,-5.34375
1937,-5.28125,-5.28125
1938,-5.5,-5.5625
1939,-5.40625,-5.4375
1940,-10.0625,-10.75
1941,-10.5625,-10.375
1942,-7.3125,-7.4375
1943,-7.21875,-7.28125
1944,-6.375,-6.53125
1945,-6.21875,-6.3125
1946,-5.875,-5.96875
1947,-5.78125,-5.8125
1948,-5.375,-5.4375
1949,-5.125,-5.21875
1950,-10.0625,-10.75
1951,-10.5625,-10.375
1952,-8.625,-8.875
1953,-8.5625,-8.6875
1954,-7.8125,-7.90625
1955,-7.75,-7.90625
1956,-6.46875,-6.5625
1957,-6.28125,-6.375
1958,-5.71875,-5.78125
1959,-5.75,-5.84375
1960,-10.0625,-10.75
1961,-10.5625,-10.375
1962,-9.9375,-9.875
1963,-9.8125,-9.8125
1964,-8.3125,-8.3125
1965,-8.0,-8.0625
1966,-6.84375,-6.84375
1967,-7.09375,-7.21875
1968,-5.875,-5.84375
1969,-6.03125,-6.09375
1970,-10.0625,-10.75
1971,-10.5625,-10.375
1972,-9.5625,-9.4375
1973,-9.1875,-9.4375
1974,-7.8125,-7.90625
1975,-8.1875,-8.375
1976,-6.28125,-6.28125
1977,-6.34375,-6.375
1978,-5.6875,-5.78125
1979,-5.6875,-5.84375
1980,-10.0625,-10.75
1981,-10.5625,-10.375
1982,-8.5625,-8.625
1983,-9.1875,-9.4375
1984,-7.5,-7.53125
1985,-7.6875,-7.78125
1986,-6.1875,-6.25
1987,-6.09375,-6.28125
1988,-5.3125,-5.375
1989,-5.125,-5.28125
1990,-10.0625,-10.75
1991,-10.5625,-10.375
1992,-9.125,-8.9375
1993,-8.5,-8.75
1994,-7.6875,-7.78125
1995,-7.53125,-7.71875
1996,-5.90625,-6.0
1997,-5.53125,-5.71875
1998,-5.46875,-5.5
1999,-5.0,-5.0625
2000,-10.375,-10.75
2001,-10.0625,-10.9375
2002,-9.125,-9.5625
2003,-9.125,-9.375
2004,-7.625,-7.78125
2005,-7.5,-7.6875
2006,-6.1875,-6.21875
2007,-6.15625,-6.46875
2008,-5.8125,-5.8125
2009,-5.40625,-5.625
2010,-10.375,-10.75
2011,-10.0625,-10.9375
2012,-9.25,-9.625
2013,-8.6875,-9.0
2014,-7.8125,-7.875
2015,-7.875,-8.1875
2016,-6.46875,-6.46875
2017,-6.09375,-6.34375
2018,-5.0625,-5.03125
2019,-4.78125,-5.03125
2020,-10.375,-10.75
2021,-10.0625,-10.9375
2022,-9.375,-9.75
2023,-9.0625,-9.375
2024,-8.0,-8.0625
2025,-7.5625,-7.6875
2026,-5.5625,-5.5625
2027,-5.15625,-5.34375
2028,-5.03125,-5.0625
