run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
_alternating_lr0p001_seed75075_ep50,image,,alternating,1,0.001,75075,50,data/embeddings/train/im/creature_1/,data/embeddings/init/noun_init.txt,True,5,True,1,1,,0.20109526813030243,0.3310132324695587,0.9495798349380493,0.9831932783126831,0.9159663915634155,1.9375,0.1064453125,-0.03207695111632347,0.0719652771949768,results/wug_lr_sweep_results/_alternating_lr0p001_seed75075_ep50
